ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG
42777	Hakha_Chin	MOTHER	n	mother (n.)	OLD	n	10	10
42924	Bunan	MOTHER	ama	mother	OLD	a m a	143	143
43289	Byangsi	MOTHER	a	mother	OLD	a	392	392
43510	Rongpo	MOTHER	ma	mother	OLD	m a	143	143
43736	Kulung	MOTHER	ma	mother (n.)	OLD	m a	143	143
43983	Bantawa	MOTHER	ma	mother	OLD	m a	143	143
44532	Rangoon	MOTHER	ɑme		OLD	ɑ m e	1032	1032
45334	Achang_Longchuan	MOTHER	mauʔ	mother	OLD	m a u ʔ	1272	1272
45335	Atsi	MOTHER	anu	mother	OLD	a n u	1273	1273
45336	Bola	MOTHER	anuŋ	mother	OLD	a n u ŋ	1273	1273
45337	Lashi	MOTHER	amjḭ	mother	OLD	a m j ḭ	1032	1032
45338	Maru	MOTHER	amjḭ	mother	OLD	a m j ḭ	1032	1032
45339	Xiandao	MOTHER	mɛ	mother	OLD	m ɛ	1272	1272
45799	Bahing	MOTHER	mama	mother (n)	OLD	m a m a	143	143
46033	Lushai	MOTHER	nutak	mother	OLD	n u t a k	10	10
46868	Beijing	MOTHER	mama	mother (mommy)	OLD	m a m a	1793	1793
46869	Beijing	MOTHER	niɑŋ	mother (mommy)	OLD	n i ɑ ŋ	1794	1794
46870	Guangzhou	MOTHER	mama	mother (mommy)	OLD	m a m a	1793	1793
46871	Guangzhou	MOTHER	loumou	mother (mommy)	OLD	l o u m o u	1795	1795
46872	Chaozhou	MOTHER	bɔ		OLD	b ɔ	1795	1795
46874	Jieyang	MOTHER	bɔ		OLD	b ɔ	1795	1795
46875	Xingning	MOTHER	ama		OLD	a m a	1797	1797
47650	Ukhrul	MOTHER	ʔavu	mother	OLD	ʔ a v u	2082	2082
47857	Hayu	MOTHER	umu	mother (n)	OLD	u m u	2082	2082
47983	Tangut	MOTHER	mja		OLD	m j a	3650	3650
48296	Mikir	MOTHER	pi		OLD	p i	0	0
16273	Old_Tibetan	MOTHER	ʔama		OLD	ʔ a m a	902	902
16302	Japhug	MOTHER	tɤmu		OLD	t ɤ m u	1213	1213
26050	rGyalrong_Maerkang	MOTHER	təmo	mother	OLD	t ə m o	1213	1213
26498	Jingpho	MOTHER	n	mother	OLD	n	10	10
26634	Motuo_Menba	MOTHER	ʔama	mother	OLD	ʔ a m a	143	143
27794	Tibetan_Lhasa	MOTHER	ama	mother	OLD	a m a	902	902
28696	Daofu	MOTHER	amə	mother	OLD	a m ə	1213	1213
28814	Dulong	MOTHER	ɑmɑi	mother	OLD	ɑ m ɑ i	3663	3663
29405	Tibetan_Batang	MOTHER	ʔama	mother	OLD	ʔ a m a	902	902
29406	Tibetan_Batang	MOTHER	magẽ	mother	OLD	m a g ẽ	902	902
31281	Zhaba_Daofu_County	MOTHER	mama	mother	OLD	m a m a	2095	2095
31282	Zhaba_Daofu_County	MOTHER	ame	mother	OLD	a m e	143	143
31409	Darang_Taraon	MOTHER	ɑmɑ	mother	OLD	ɑ m ɑ	143	143
32047	Tibetan_Xiahe	MOTHER	ʔama	mother	OLD	ʔ a m a	902	902
33179	Lisu	MOTHER	m	mother	OLD	m	143	143
33228	Bokar	MOTHER	anə	mother	OLD	a n ə	392	392
34181	Tibetan_Alike	MOTHER	æmæ	mother	OLD	æ m æ	902	902
34498	Yidu	MOTHER	nɑni	mother	OLD	n ɑ n i	2896	2896
46873	Longgang	MOTHER	ami		OLD	a m i	1796	1796
40378	Khaling	MOTHER	mɛm		OLD	m ɛ m	143	143
40379	Limbu	MOTHER	ma		OLD	m a	143	143
40916	Old_Chinese	MOTHER	məʔ		OLD	m ə ʔ	1213	1213
41170	Old_Burmese	MOTHER	ʔamij		OLD	ʔ a m i j	1032	1032
41681	Wobzi_Khroskyabs	MOTHER	mɑ		OLD	m ɑ	143	143
41948	Chepang	MOTHER	ʔama	mother	OLD	ʔ a m a	143	143
42199	Garo	MOTHER	ama	mother (n)	OLD	a m a	143	143
42200	Garo	MOTHER	naʔgipa	mother (n)	OLD	n a ʔ g i p a	392	392
42201	Garo	MOTHER	maʔgipa	mother (n)	OLD	m a ʔ g i p a	3379	3379
42508	Thulung	MOTHER	mm		OLD	m m	143	143
42778	Hakha_Chin	MOUNTAIN	tlŋ	mountain (n.)	OLD	t l ŋ	11	11
42899	Old_Tibetan	MOUNTAIN	ri		OLD	r i	121	121
43031	Bunan	MOUNTAIN	la	mountain (pass)	OLD	l a	963	963
43290	Byangsi	MOUNTAIN	j	mountain,  a type of flour	OLD	j	393	393
43511	Rongpo	MOUNTAIN	pɽ	mountain, a big rock	OLD	p ɽ	531	531
43737	Kulung	MOUNTAIN	bur	mountain (n.)	OLD	b u r	677	677
43984	Bantawa	MOUNTAIN	omuri	mountain, snow mountain	OLD	o m u r i	815	815
44715	Rangoon	MOUNTAIN	tu		OLD	t u	1079	1079
45340	Achang_Longchuan	MOUNTAIN	pum	hill / mountain n	OLD	p u m	1274	1274
45341	Atsi	MOUNTAIN	pum	hill / mountain n	OLD	p u m	1274	1274
45342	Bola	MOUNTAIN	pam	hill / mountain n	OLD	p a m	1274	1274
45344	Lashi	MOUNTAIN	pɔm	hill / mountain n	OLD	p ɔ m	1274	1274
45345	Maru	MOUNTAIN	pam	hill / mountain n	OLD	p a m	1274	1274
45347	Xiandao	MOUNTAIN	pum	hill / mountain n	OLD	p u m	1274	1274
45800	Bahing	MOUNTAIN	koŋko	hill	OLD	k o ŋ k o	1404	1404
46034	Lushai	MOUNTAIN	tlâŋ	mountain	OLD	t l â ŋ	11	11
46876	Beijing	MOUNTAIN	ʂan		OLD	ʂ a n	1798	1798
46877	Guangzhou	MOUNTAIN	san		OLD	s a n	1798	1798
46878	Chaozhou	MOUNTAIN	sũã		OLD	s ũ ã	1798	1798
46879	Longgang	MOUNTAIN	san		OLD	s a n	1798	1798
46880	Jieyang	MOUNTAIN	sũã		OLD	s ũ ã	1798	1798
46881	Xingning	MOUNTAIN	san		OLD	s a n	1798	1798
47651	Ukhrul	MOUNTAIN	kəuŋ	mountain, forest	OLD	k ə u ŋ	2083	2083
47858	Hayu	MOUNTAIN	dzʊ	hill, mountain (n)	OLD	d z ʊ	10229	10229
48339	Mikir	MOUNTAIN	ilo		OLD	i l o	10404	10404
48530	Rabha	MOUNTAIN	háu	hill / mountain	OLD	h á u	10403	10403
16326	Old_Tibetan	MOUNTAIN	sgaŋ	mountain	OLD	s g a ŋ	2509	2509
16339	Khaling	MOUNTAIN	es	mountain	OLD	e s	2271	2271
16340	Limbu	MOUNTAIN	tɔksɔŋ	mountain	OLD	t ɔ k s ɔ ŋ	2511	2511
16355	Japhug	MOUNTAIN	zgo	mountain	OLD	z g o	2509	2509
16359	Tangut	MOUNTAIN	ŋər	mountain	OLD	ŋ ə r	3760	3760
25890	Tibetan_Alike	MOUNTAIN	rə	hill / mountain	OLD	r ə	121	121
26345	Jingpho	MOUNTAIN	pum	hill / mountain	OLD	p u m	1274	1274
26368	Bokar	MOUNTAIN	ogo	hill / mountain	OLD	o g o	4139	4139
26493	Motuo_Menba	MOUNTAIN	riwu	hill / mountain	OLD	r i w u	121	121
27345	rGyalrong_Maerkang	MOUNTAIN	tɑwɑt	hill / mountain	OLD	t ɑ w ɑ t	673	673
27611	Tibetan_Lhasa	MOUNTAIN	ri	hill / mountain	OLD	r i	121	121
28581	Daofu	MOUNTAIN	la	hill / mountain	OLD	l a	963	963
29025	Dulong	MOUNTAIN	lɯkɑ	hill / mountain	OLD	l ɯ k ɑ	3997	3997
29246	Tibetan_Batang	MOUNTAIN	ʐɪ	hill / mountain	OLD	ʐ ɪ	121	121
30443	Darang_Taraon	MOUNTAIN	ɯjɑ	hill / mountain	OLD	ɯ j ɑ	2866	2866
31131	Zhaba_Daofu_County	MOUNTAIN	ʐɿ	hill / mountain	OLD	ʐ ɿ	121	121
32703	Tibetan_Xiahe	MOUNTAIN	rə	hill / mountain	OLD	r ə	121	121
33027	Lisu	MOUNTAIN	k	hill / mountain	OLD	k	2509	2509
33084	Bokar	MOUNTAIN	dituŋ	hill / mountain	OLD	d i t u ŋ	2580	2580
34370	Yidu	MOUNTAIN	mɑjɑ	hill / mountain	OLD	m ɑ j ɑ	2866	2866
40917	Old_Chinese	MOUNTAIN	sŋrar		OLD	s ŋ r a r	1798	1798
41171	Old_Burmese	MOUNTAIN	tn		OLD	t n	1079	1079
41949	Chepang	MOUNTAIN	sjaluŋ	hills, mountains, ranges, high country	OLD	s j a l u ŋ	3855	3855
42202	Garo	MOUNTAIN	haʔbri	hill; mountain (n)	OLD	h a ʔ b r i	3976	3976
42509	Thulung	MOUNTAIN	ɵɵluŋ		OLD	ɵ ɵ l u ŋ	4079	4079
42779	Hakha_Chin	MUROID (MOUSE OR RAT)	z	rat (n.)	OLD	z	10424	10424
43291	Byangsi	MUROID (MOUSE OR RAT)	dumu	rat	OLD	d u m u	394	394
43292	Byangsi	MUROID (MOUSE OR RAT)	nipu	mouse	OLD	n i p u	395	395
43512	Rongpo	MUROID (MOUSE OR RAT)	niba	rat, mouse	OLD	n i b a	395	395
43738	Kulung	MUROID (MOUSE OR RAT)	uwi	mouse, rat (n.)	OLD	u w i	10424	10424
43985	Bantawa	MUROID (MOUSE OR RAT)	ɨkjɨ	rat [rat is generic term for mouse]	OLD	ɨ k j ɨ	10424	10424
43081	Bunan	MUROID (MOUSE OR RAT)	pjui	mouse, rat	OLD	p j u i	10424	10424
44923	Xiandao	MUROID (MOUSE OR RAT)	kʐoʔ	mouse	OLD	k ʐ o ʔ	1148	1148
44931	Achang_Longchuan	MUROID (MOUSE OR RAT)	kʐoʔ	mouse	OLD	k ʐ o ʔ	1148	1148
44968	Bola	MUROID (MOUSE OR RAT)	ɣɔʔnaʔ	mouse	OLD	ɣ ɔ ʔ n a ʔ	1148	1148
45118	Rangoon	MUROID (MOUSE OR RAT)	wɛʔ	mouse	OLD	w ɛ ʔ	1148	1148
45163	Atsi	MUROID (MOUSE OR RAT)	ŋĕnoʔ	mouse	OLD	ŋ ĕ n o ʔ	1234	1234
45252	Maru	MUROID (MOUSE OR RAT)	ɣuknɔʔ	mouse	OLD	ɣ u k n ɔ ʔ	1148	1148
45321	Lashi	MUROID (MOUSE OR RAT)	kjĭnɔʔ	mouse	OLD	k j ĭ n ɔ ʔ	1148	1148
45801	Bahing	MUROID (MOUSE OR RAT)	jy	mouse (n)	OLD	j y	10424	10424
46035	Lushai	MUROID (MOUSE OR RAT)	sazu	mouse	OLD	s a z u	10424	10424
46882	Beijing	MUROID (MOUSE OR RAT)	xauɿ	rat, mouse	OLD	x a u ɿ	1799	1799
46883	Guangzhou	MUROID (MOUSE OR RAT)	lousy	rat, mouse	OLD	l o u s y	10274	10274
46884	Chaozhou	MUROID (MOUSE OR RAT)	ŋiouɯ		OLD	ŋ i o u ɯ	10274	10274
46885	Longgang	MUROID (MOUSE OR RAT)	lauu		OLD	l a u u	10274	10274
46886	Jieyang	MUROID (MOUSE OR RAT)	ŋiauɯ		OLD	ŋ i a u ɯ	10274	10274
46887	Xingning	MUROID (MOUSE OR RAT)	lɑɔu		OLD	l ɑ ɔ u	10274	10274
47652	Ukhrul	MUROID (MOUSE OR RAT)	ʃiok	rat, rodent	OLD	ʃ i o k	2084	2084
47859	Hayu	MUROID (MOUSE OR RAT)	uʔju	mouse (n)	OLD	u ʔ j u	10424	10424
48008	Tangut	MUROID (MOUSE OR RAT)	ɕiwə		OLD	ɕ i w ə	10424	10424
48323	Mikir	MUROID (MOUSE OR RAT)	jukiso		OLD	j u k i s o	10424	10424
17598	Old_Tibetan	MUROID (MOUSE OR RAT)	bjiba		OLD	b j i b a	10424	10424
17627	Japhug	MUROID (MOUSE OR RAT)	βʑɯ		OLD	β ʑ ɯ	10424	10424
48564	Rabha	MUROID (MOUSE OR RAT)	moó	mouse	OLD	m o ó	10557	10557
26572	Jingpho	MUROID (MOUSE OR RAT)	ju	mouse	OLD	j u	10424	10424
26685	Motuo_Menba	MUROID (MOUSE OR RAT)	ijakpa	mouse	OLD	i j a k p a	1047	1047
27553	rGyalrong_Maerkang	MUROID (MOUSE OR RAT)	pəju	mouse	OLD	p ə j u	10424	10424
28783	Daofu	MUROID (MOUSE OR RAT)	fə	mouse	OLD	f ə	10424	10424
29208	Dulong	MUROID (MOUSE OR RAT)	dɯt	mouse	OLD	d ɯ t	1336	1336
29496	Tibetan_Batang	MUROID (MOUSE OR RAT)	ɕɑ	mouse	OLD	ɕ ɑ	10424	10424
31480	Darang_Taraon	MUROID (MOUSE OR RAT)	kɑi	mouse	OLD	k ɑ i	2201	2201
31820	Tibetan_Lhasa	MUROID (MOUSE OR RAT)	ii	mouse	OLD	i i	10424	10424
32117	Tibetan_Xiahe	MUROID (MOUSE OR RAT)	əɣə	mouse	OLD	ə ɣ ə	10424	10424
32257	Bokar	MUROID (MOUSE OR RAT)	rkuŋtuŋ	mouse	OLD	r k u ŋ t u ŋ	2423	2423
33240	Lisu	MUROID (MOUSE OR RAT)	h	mouse	OLD	h	1148	1148
33308	Bokar	MUROID (MOUSE OR RAT)	kubuŋ	mouse	OLD	k u b u ŋ	2633	2633
33544	Zhaba_Daofu_County	MUROID (MOUSE OR RAT)	ʐaa	mouse	OLD	ʐ a a	2674	2674
34570	Yidu	MUROID (MOUSE OR RAT)	kɑi	mouse	OLD	k ɑ i	2201	2201
35065	Tibetan_Alike	MUROID (MOUSE OR RAT)	əɣə	mouse	OLD	ə ɣ ə	10424	10424
40396	Limbu	MUROID (MOUSE OR RAT)	suba		OLD	s u b a	3522	3522
40397	Khaling	MUROID (MOUSE OR RAT)	ʔispɵ		OLD	ʔ i s p ɵ	3522	3522
40918	Old_Chinese	MUROID (MOUSE OR RAT)	aʔ		OLD	a ʔ	10274	10274
41172	Old_Burmese	MUROID (MOUSE OR RAT)	krk		OLD	k r k	1148	1148
41683	Wobzi_Khroskyabs	MUROID (MOUSE OR RAT)	fc		OLD	f c	10424	10424
41950	Chepang	MUROID (MOUSE OR RAT)	rokjuʔ	rat	OLD	r o k j u ʔ	10424	10424
42203	Garo	MUROID (MOUSE OR RAT)	mese	mouse; rat (n)	OLD	m e s e	3977	3977
42510	Thulung	MUROID (MOUSE OR RAT)	al		OLD	a l	4080	4080
42781	Hakha_Chin	MOUTH	k	mouth (n.)	OLD	k	10405	10405
42922	Bunan	MOUTH	ak	mouth	OLD	a k	653	653
43739	Kulung	MOUTH	ŋə	mouth (n.)	OLD	ŋ ə	679	679
43986	Bantawa	MOUTH	do	mouth	OLD	d o	2706	2706
44533	Rangoon	MOUTH	pɑsɑʔ		OLD	p ɑ s ɑ ʔ	1033	1033
45348	Achang_Longchuan	MOUTH	ot	mouth	OLD	o t	1276	1276
45349	Bola	MOUTH	nt	mouth	OLD	n t	1276	1276
45350	Maru	MOUTH	nt	mouth	OLD	n t	1276	1276
45802	Bahing	MOUTH	sœ	mouth (n)	OLD	s œ	1405	1405
46036	Lushai	MOUTH	ui	mouth	OLD	u i	1535	1535
46037	Lushai	MOUTH	kâ	mouth	OLD	k â	10405	10405
46888	Beijing	MOUTH	uei	mouth	OLD	u e i	1801	1801
46889	Guangzhou	MOUTH	y	mouth	OLD	y	1801	1801
46890	Chaozhou	MOUTH	ui		OLD	u i	10275	10275
46891	Longgang	MOUTH	ɔikok		OLD	ɔ i k o k	1801	1801
46892	Jieyang	MOUTH	ui		OLD	u i	10275	10275
46893	Xingning	MOUTH	ɔɛ		OLD	ɔ ɛ	1801	1801
47860	Hayu	MOUTH	muku	mouth, face (n)	OLD	m u k u	2085	2085
48457	Mikir	MOUTH	ihò		OLD	i h ò	10405	10405
48542	Rabha	MOUTH	úcem	mouth	OLD	ú c e m	3978	3978
48737	Xiandao	MOUTH	ut		OLD	u t	10	10
48738	Lashi	MOUTH	nut		OLD	n u t	1276	1276
48777	Atsi	MOUTH	nt		OLD	n t	1276	1276
16379	Old_Tibetan	MOUTH	a	mouth	OLD	a	10405	10405
16392	Khaling	MOUTH	kom	mouth	OLD	k o m	2517	2517
16393	Limbu	MOUTH	mura	mouth	OLD	m u r a	2518	2518
16412	Tangut	MOUTH	mər	mouth	OLD	m ə r	4137	4137
26391	Jingpho	MOUTH	nkup	mouth	OLD	n k u p	44	44
27387	rGyalrong_Maerkang	MOUTH	təɑ	mouth	OLD	t ə ɑ	10405	10405
27677	Tibetan_Lhasa	MOUTH	a	mouth	OLD	a	10405	10405
28833	Daofu	MOUTH	jɑ	mouth	OLD	j ɑ	1246	1246
29059	Dulong	MOUTH	nɯi	mouth	OLD	n ɯ i	1276	1276
29298	Tibetan_Batang	MOUTH	a	mouth	OLD	a	10405	10405
30870	Tibetan_Alike	MOUTH	æ	mouth	OLD	æ	10405	10405
31170	Zhaba_Daofu_County	MOUTH	ji	mouth (opening)	OLD	j i	2030	2030
31304	Darang_Taraon	MOUTH	ɯɹɯmbɯm	mouth	OLD	ɯ ɹ ɯ m b ɯ m	2110	2110
31780	Zhaba_Daofu_County	MOUTH	neme	mouth	OLD	n e m e	1276	1276
33082	Lisu	MOUTH	b	mouth	OLD	b	10405	10405
33134	Bokar	MOUTH	nappaŋ	mouth	OLD	n a p p a ŋ	2596	2596
34407	Yidu	MOUTH	ekobe	mouth	OLD	e k o b e	2878	2878
34733	Tibetan_Xiahe	MOUTH	a	mouth	OLD	a	10405	10405
34870	Motuo_Menba	MOUTH	nowaŋ	mouth	OLD	n o w a ŋ	2947	2947
47653	Ukhrul	MOUTH	əmor	mouth	OLD	ə m o r	4137	4137
40919	Old_Chinese	MOUTH	oʔ		OLD	o ʔ	3978	3978
41173	Old_Burmese	MOUTH	pāhcap		OLD	p ā h c a p	1033	1033
41174	Old_Burmese	MOUTH	ut		OLD	u t	1276	1276
41684	Wobzi_Khroskyabs	MOUTH	m		OLD	m	3761	3761
41802	Japhug	MOUTH	tɯmi		OLD	t ɯ m i	3761	3761
41951	Chepang	MOUTH	moŋʔ	mouth (B)	OLD	m o ŋ ʔ	3856	3856
41952	Chepang	MOUTH	hmoʔtoŋ	mouth, opening, entrance, wide end	OLD	h m o ʔ t o ŋ	3857	3857
42204	Garo	MOUTH	kuʔsik	mouth (n)	OLD	k u ʔ s i k	3978	3978
42511	Thulung	MOUTH	s		OLD	s	3126	3126
42782	Hakha_Chin	MUD	tlak	mud (n.)	OLD	t l a k	15	15
42971	Bunan	MUD	ɖampak	mud	OLD	ɖ a m p a k	1500	1500
43294	Byangsi	MUD	kacr	mud	OLD	k a c r	397	397
43513	Rongpo	MUD	hilɔ	mud	OLD	h i l ɔ	532	532
43740	Kulung	MUD	bɔhɔ	mud, earth (n.)	OLD	b ɔ h ɔ	680	680
43987	Bantawa	MUD	baa	clay, soil, mud, sand	OLD	b a a	680	680
44967	Maru	MUD	mjiki	mud	OLD	m j i k i	3407	3407
44983	Atsi	MUD	kn	mud	OLD	k n	1179	1179
44985	Rangoon	MUD	ɕũ	mud	OLD	ɕ ũ	1180	1180
45133	Achang_Longchuan	MUD	onpen	mud	OLD	o n p e n	1250	1250
45245	Xiandao	MUD	ɲon	mud	OLD	ɲ o n	1250	1250
45294	Bola	MUD	ŋjʔ	mud	OLD	ŋ j ʔ	1259	1259
46038	Lushai	MUD	irh	mud	OLD	i r h	1536	1536
46894	Beijing	MUD	ni	mud, earth	OLD	n i	1802	1802
46895	Guangzhou	MUD	ni	mud, earth	OLD	n i	1802	1802
46896	Chaozhou	MUD	ou		OLD	o u	1803	1803
46898	Jieyang	MUD	ou		OLD	o u	1803	1803
46899	Xingning	MUD	nai		OLD	n a i	1802	1802
48080	Tangut	MUD	ior		OLD	i o r	2018	2018
48399	Mikir	MUD	ihàn		OLD	i h à n	10545	10545
48535	Rabha	MUD	háduŋlada	clod, lump of mud	OLD	h á d u ŋ l a d a	10546	10546
45027	Lashi	MUD	ɔmpɔp	mud	OLD	ɔ m p ɔ p	1195	1195
27360	rGyalrong_Maerkang	MUD	tɑo	mud	OLD	t ɑ o	682	682
27817	Yidu	MUD	iliɹi	mud	OLD	i l i ɹ i	2964	2964
28595	Daofu	MUD	nɑmbɑ	mud	OLD	n ɑ m b ɑ	1177	1177
29040	Dulong	MUD	ɯkɔŋ	mud	OLD	ɯ k ɔ ŋ	4043	4043
29577	Tibetan_Batang	MUD	ɑbɑʔ	mud	OLD	ɑ b ɑ ʔ	1500	1500
31145	Zhaba_Daofu_County	MUD	o	mud	OLD	o	2018	2018
31286	Darang_Taraon	MUD	ɯlɑi	mud	OLD	ɯ l ɑ i	2098	2098
31938	Tibetan_Xiahe	MUD	ambax	mud	OLD	a m b a x	1500	1500
32334	Jingpho	MUD	umpp	mud	OLD	u m p p	2444	2444
32823	Tibetan_Lhasa	MUD	takpa	mud	OLD	t a k p a	1500	1500
33105	Bokar	MUD	ɕoto	mud	OLD	ɕ o t o	2589	2589
33941	Lisu	MUD	nei	mud	OLD	n e i	3335	3335
34071	Tibetan_Alike	MUD	ndammbak	mud	OLD	n d a m m b a k	1500	1500
34688	Motuo_Menba	MUD	jinaŋ	mud	OLD	j i n a ŋ	2923	2923
46897	Longgang	MUD	lai		OLD	l a i	1802	1802
35827	Japhug	MUD	tɤrcoʁ	mud	OLD	t ɤ r c o ʁ	2018	2018
40480	Khaling	MUD	ɦilo		OLD	ɦ i l o	532	532
40481	Limbu	MUD	lɛkwa		OLD	l ɛ k w a	3549	3549
40920	Old_Chinese	MUD	cəj		OLD	c ə j	1802	1802
41277	Old_Burmese	MUD	vah		OLD	v a h	1180	1180
41685	Wobzi_Khroskyabs	MUD	ʁɲô		OLD	ʁ ɲ ô	3762	3762
42205	Garo	MUD	haʔdipek	mud (n)	OLD	h a ʔ d i p e k	3979	3979
42337	Old_Tibetan	MUD	ɴdampa		OLD	ɴ d a m p a	1500	1500
42512	Thulung	MUD	kw		OLD	k w	4081	4081
42783	Hakha_Chin	CLAW OR NAIL	tn	claw (n.)	OLD	t n	88	88
42956	Bunan	CLAW OR NAIL	ɕun	nail (finger)	OLD	ɕ u n	2574	2574
42967	Bunan	CLAW OR NAIL	ermo	claw (of predators)	OLD	e r m o	174	174
43295	Byangsi	CLAW OR NAIL	lakʃin	nail	OLD	l a k ʃ i n	88	88
43514	Rongpo	CLAW OR NAIL	nəŋ	finger nail	OLD	n ə ŋ	162	162
43988	Bantawa	CLAW OR NAIL	tumbulik	nail, fingernail	OLD	t u m b u l i k	2902	2902
44541	Rangoon	CLAW OR NAIL	lɛʔɛ		OLD	l ɛ ʔ ɛ	88	88
45353	Achang_Longchuan	CLAW OR NAIL	lɔʔʂəŋ	nail nbp	OLD	l ɔ ʔ ʂ ə ŋ	88	88
45354	Atsi	CLAW OR NAIL	loʔsiŋ	nail nbp	OLD	l o ʔ s i ŋ	88	88
45356	Bola	CLAW OR NAIL	laʔsaŋ	nail nbp	OLD	l a ʔ s a ŋ	88	88
45357	Lashi	CLAW OR NAIL	lɔʔsŋ	nail nbp	OLD	l ɔ ʔ s ŋ	88	88
45358	Maru	CLAW OR NAIL	lɔʔsaŋ	nail nbp	OLD	l ɔ ʔ s a ŋ	88	88
45359	Xiandao	CLAW OR NAIL	lɔʔʂɯŋ	nail nbp	OLD	l ɔ ʔ ʂ ɯ ŋ	88	88
45803	Bahing	CLAW OR NAIL	gɛŋ	nail, claw (n)	OLD	g ɛ ŋ	3161	3161
46175	Lushai	CLAW OR NAIL	mutin		OLD	m u t i n	88	88
46900	Beijing	CLAW OR NAIL	ʅia	fingernail	OLD	ʅ i a	1804	1804
46901	Guangzhou	CLAW OR NAIL	suikap	fingernail	OLD	s u i k a p	1804	1804
46902	Chaozhou	CLAW OR NAIL	õĩkaʔ		OLD	õ ĩ k a ʔ	1804	1804
46903	Longgang	CLAW OR NAIL	ikak		OLD	i k a k	1804	1804
46904	Jieyang	CLAW OR NAIL	ãĩkaʔ		OLD	ã ĩ k a ʔ	1804	1804
46905	Xingning	CLAW OR NAIL	ʅkaʔ		OLD	ʅ k a ʔ	1804	1804
47654	Ukhrul	CLAW OR NAIL	leŋkor	(finger) nail	OLD	l e ŋ k o r	10230	10230
47861	Hayu	CLAW OR NAIL	dmɿn	nail, claw (n)	OLD	d m ɿ n	2086	2086
48293	Mikir	CLAW OR NAIL	im		OLD	i m	10406	10406
48549	Rabha	CLAW OR NAIL	áakor	nail	OLD	á a k o r	10230	10230
43741	Kulung	CLAW OR NAIL	sen	fingernail (of the fingers and toes) (n.)	OLD	s e n	88	88
16432	Old_Tibetan	CLAW OR NAIL	senmo	claw	OLD	s e n m o	88	88
16445	Khaling	CLAW OR NAIL	sndʉ	claw	OLD	s n d ʉ	88	88
16446	Limbu	CLAW OR NAIL	sendi	claw	OLD	s e n d i	88	88
16461	Japhug	CLAW OR NAIL	tɯrɯ	claw	OLD	t ɯ r ɯ	1194	1194
16465	Tangut	CLAW OR NAIL	dzjị	claw	OLD	d z j ị	1194	1194
25738	Daofu	CLAW OR NAIL	lə	nail	OLD	l ə	1194	1194
26058	rGyalrong_Maerkang	CLAW OR NAIL	tɑnru	nail	OLD	t ɑ n r u	1194	1194
26567	Motuo_Menba	CLAW OR NAIL	iŋnaŋ	nail	OLD	i ŋ n a ŋ	162	162
29080	Dulong	CLAW OR NAIL	ȵin	nail	OLD	ȵ i n	1303	1303
29324	Tibetan_Batang	CLAW OR NAIL	emo	nail	OLD	e m o	88	88
30063	Zhaba_Daofu_County	CLAW OR NAIL	jai	nail	OLD	j a i	1194	1194
30856	Tibetan_Lhasa	CLAW OR NAIL	sẽmo	nail	OLD	s ẽ m o	88	88
31088	Lisu	CLAW OR NAIL	lse	nail	OLD	l s e	88	88
31948	Jingpho	CLAW OR NAIL	lămjin	nail	OLD	l ă m j i n	2335	2335
31979	Tibetan_Xiahe	CLAW OR NAIL	enmo	nail	OLD	e n m o	88	88
33130	Darang_Taraon	CLAW OR NAIL	ɑɬɯn	nail	OLD	ɑ ɬ ɯ n	2595	2595
33157	Bokar	CLAW OR NAIL	lugin	nail	OLD	l u g i n	2604	2604
34116	Tibetan_Alike	CLAW OR NAIL	enmo	nail	OLD	e n m o	88	88
34427	Yidu	CLAW OR NAIL	ɑhuŋkoŋ	nail	OLD	ɑ h u ŋ k o ŋ	2883	2883
40921	Old_Chinese	CLAW OR NAIL	ruʔ		OLD	r u ʔ	1194	1194
41175	Old_Burmese	CLAW OR NAIL	laksaɲh		OLD	l a k s a ɲ h	88	88
41686	Wobzi_Khroskyabs	CLAW OR NAIL	ré		OLD	r é	1194	1194
41953	Chepang	CLAW OR NAIL	sən	nail (of finger, toe), claw	OLD	s ə n	88	88
42206	Garo	CLAW OR NAIL	jakskil	claw; finger mail; nail (n)	OLD	j a k s k i l	10230	10230
42513	Thulung	CLAW OR NAIL	der		OLD	d e r	174	174
42634	Old_Tibetan	CLAW OR NAIL	sdermo		OLD	s d e r m o	174	174
42785	Hakha_Chin	NAME	mn	name (n.)	OLD	m n	18	18
43060	Bunan	NAME	min	name	OLD	m i n	18	18
43296	Byangsi	NAME	hmin	name	OLD	h m i n	18	18
43515	Rongpo	NAME	in	name	OLD	i n	18	18
43742	Kulung	NAME	niŋ	name (n.)	OLD	n i ŋ	18	18
43989	Bantawa	NAME	nɨŋ	name	OLD	n ɨ ŋ	18	18
44659	Rangoon	NAME	nɑmɛ		OLD	n ɑ m ɛ	18	18
45361	Achang_Longchuan	NAME	aiŋ	name n	OLD	a i ŋ	18	18
45362	Atsi	NAME	mjiŋ	name n	OLD	m j i ŋ	18	18
45363	Bola	NAME	maŋ	name n	OLD	m a ŋ	18	18
45364	Lashi	NAME	mjiŋ	name n	OLD	m j i ŋ	18	18
45365	Maru	NAME	maŋ	name n	OLD	m a ŋ	18	18
