"ID","DOCULECT","CONCEPT","VALUE","FORM","TOKENS","MORPHEMES","COGIDS","COGID","ALIGNMENT","NOTE"
2069,"Xiahe","BAD","a χa ma","a._.χ.a._.m.a","a + χ a + m a","None","None",1188,"a + χ a + m a",""
2070,"Xiahe","BAD","ŋan","ŋ.a.n","ŋ a.n","None","None",1185,"ŋ a.n",""
2071,"Alike","BAD","ŋan bæ","ŋ.a.n._.b.æ","ŋ a.n + b æ","None","None",1185,"ŋ a.n + - b æ -",""
2072,"OldChinese","BAD","*ʔˤak","ʔˤ.a.k","ʔˤ a.k","None","None",1189,"ʔˤ a.k","WT ag-po 'bad'"
146,"Gyalsumdo","WET","taŋmu","taŋmu","t a.ŋ + m u","cold _:mu-suffix/mu","553 3365",1081,"t a.ŋ + m u","[x]"
404,"Jirel","WET","tʰəŋɡe","tʰəŋɡe","tʰ ə.ŋ + g e","cold _/ge","553 555",1081,"tʰ ə.ŋ + g e","[x]"
663,"Kagate","WET","taŋbu","taŋbu","t a.ŋ + b u","cold _:bu-suffix","553 107",1081,"t a.ŋ + b u","[x]"
919,"Lowa","WET","taŋa","taŋa","t a.ŋ + a","cold","553",1081,"t a.ŋ + - a","[x]"
1169,"Nubri","WET","lompa","lompa","l o.m + p a","wet _:pa-suffix/pa","3547 10",1462,"l o.m + p a","[x]"
1420,"Sherpa","WET","tʰeŋa","tʰeŋa","tʰ e.ŋ + !Ø/ŋ a","cold _:ŋa-suffix","553 872",1081,"tʰ e.ŋ + !Ø/ŋ a","[x]"
1663,"Tsum","WET","nd̪ompa","nd̪ompa","ⁿd o.m + p a","wet _:pa-suffix/pa","3549 10",1462,"ⁿd o.m + p a","[x]"
1925,"Yolmo","WET","taŋmu","taŋmu","t a.ŋ + m u","cold _:mu-suffix","553 3365",1081,"t a.ŋ + m u","[x]"
2791,"OldTibetan","WET","rlon","r.l.o.n","r.l o.n","None","None",1462,"r.l o.n",""
2792,"Batang","WET","lẽ⁵⁵mba⁵³","l.ẽ.∼.⁵⁵.◦.m.b.a.⁵³","l ẽ ⁵⁵ + m.b a ⁵³","None","None",1462,"- l ẽ - ⁵⁵ + m.b a ⁵³","!"
2793,"Lhasa","WET","lø̃⁵⁵po⁵⁵","l.ø̃.∼.⁵⁵.◦.p.o.⁵⁵","l ø̃ ⁵⁵ + p o ⁵⁵","None","None",1462,"- l ø̃ - ⁵⁵ + - p o ⁵⁵",""
2794,"Xiahe","WET","hlo mba","h.l.o._.m.b.a","h.l o + m.b a","None","None",1462,"h.l o + m.b a","!"
2795,"Alike","WET","ɣlon bæ","ɣ.l.o.n._.b.æ","ɣ.l o.n + b æ","None","None",1462,"ɣ.l o.n + - - b æ -",""
2796,"OldChinese","WET","*[qʰ]ip","qʰ.i.p","qʰ i.p","None","None",1463,"qʰ i.p",""
147,"Gyalsumdo","DRY","kəmpu","kəmpu","k ə.m + p u","dry _:bu-suffix","671 1581",1234,"k ə.m + p u","[x]"
405,"Jirel","DRY","kombo","kombo","k o.m + !b/p o","dry _:bo-suffix","671 672",1234,"k o.m + !b/p o","[x]"
664,"Kagate","DRY","kambu","kambu","k a.m + b u","dry _:bu-suffix","671 1581",1234,"k a.m + b u","[x]"
920,"Lowa","DRY","kampo","kampo","k a.m + p o","dry _:bo-suffix","671 672",1234,"k a.m + p o","[x]"
1170,"Nubri","DRY","kombo","kombo","k o.m + b o","dry _:bo-suffix","671 672",1234,"k o.m + b o","[x]"
1421,"Sherpa","DRY","kaŋbu","kaŋbu","k a.ŋ + b u","dry _:bu-suffix","671 1581",1234,"k a.ŋ + b u","[x]"
1664,"Tsum","DRY","kampo","kampo","k a.m + p o","dry _:bo-suffix","671 672",1234,"k a.m + p o","[x]"
1926,"Yolmo","DRY","kambu","kambu","k a.m + b u","dry _:bu-suffix","671 1581",1234,"k a.m + b u","[x]"
2183,"OldTibetan","DRY","skam-","s.k.a.m.◦","s.k a.m","None","None",1234,"s.k a.m",""
2184,"Lhasa","DRY","kam⁵⁵po⁵⁵","k.a.m.⁵⁵.◦.p.o.⁵⁵","k a.m ⁵⁵ + p o ⁵⁵","None","None",1234,"k a.m ⁵⁵ + - p o ⁵⁵",""
2185,"Batang","DRY","ka⁵⁵mbᴜ⁵³","k.a.⁵⁵.◦.m.b.ᴜ.⁵³","k a ⁵⁵ + m.b u ⁵³","None","None",1234,"- k a - ⁵⁵ + m.b u ⁵³","!"
2186,"Xiahe","DRY","hka mbo","h.k.a._.m.b.o","h.k a + m.b o","None","None",1234,"h.k a + m.b o","!"
2187,"Alike","DRY","rkam bo","r.k.a.m._.b.o","r.k a.m + b o","None","None",1234,"r.k a.m + - - b o -","!"
2188,"OldChinese","DRY","*[k]ˤar","kˤ.a.r","kˤ a.r","None","None",1235,"kˤ a.r",""
148,"Gyalsumdo","LONG","ɹiŋbu","ɹiŋbu","ɹ i.ŋ + b u","long _:bu-suffix/bu","1607 1581",1321,"ɹ i.ŋ - + b u",""
406,"Jirel","LONG","ɹimbu","ɹimbu","ɹ i.!m/ŋ + b u","long _:bu-suffix/bu","1607 1581",1321,"ɹ - i.!m/ŋ + b u",""
665,"Kagate","LONG","riŋbu","riŋbu","r i.ŋ + b u","long _:bu-suffix/bu","1607 1581",1321,"r i.ŋ - + b u",""
921,"Lowa","LONG","ɹiŋa","ɹiŋa","ɹ i.ŋ + !Ø/ŋ a","long _:ŋa-suffix","1607 872",1321,"ɹ i.ŋ - + !Ø/ŋ a",""
1171,"Nubri","LONG","ɹiŋpo","ɹiŋpo","ɹ i.ŋ + p o","long _:bu-suffix/bu","1607 1581",1321,"ɹ i.ŋ - + p o",""
1422,"Sherpa","LONG","riŋbu","riŋbu","r i.ŋ + b u","long _:bu-suffix/bu","1607 1581",1321,"r i.ŋ - + b u",""
1665,"Tsum","LONG","ɹiŋmu","ɹiŋmu","ɹ i.ŋ + m u","long _:mo-suffix/mu","1607 132",1321,"ɹ i.ŋ - + m u",""
1927,"Yolmo","LONG","ɹiŋbu","ɹiŋbu","ɹ i.ŋ + b u","long _:bu-suffix/bu","1607 1581",1321,"ɹ i.ŋ - + b u",""
2427,"OldTibetan","LONG","riŋ-","r.i.ŋ.◦","r i.ŋ","None","None",1321,"r i.ŋ",""
2428,"Alike","LONG","raŋ kə","r.a.ŋ._.k.ə","r a.ŋ + k ə","None","None",1321,"r a.ŋ + - k - ə -",""
2429,"Batang","LONG","rĩ¹³mbᴜ⁵³","r.ĩ.∼.¹³.◦.m.b.ᴜ.⁵³","r ĩ ¹³ + m.b u ⁵³","None","None",1321,"r ĩ - ¹³ + m.b u ⁵³","!"
2430,"Lhasa","LONG","riŋ¹³ku⁵⁵","r.i.ŋ.¹³.◦.k.u.⁵⁵","r i.ŋ ¹³ + k u ⁵⁵","None","None",1321,"r i.ŋ ¹³ + k - u ⁵⁵",""
2431,"Xiahe","LONG","raŋ wo","r.a.ŋ._.w.o","r a.ŋ + w o","None","None",1321,"r a.ŋ + - w - o -",""
2432,"OldChinese","LONG","*Cə-[N]-traŋ","C/.ə.+.ɴ.+.t.r.a.ŋ","ç/k ə + ɴ + t.r a.ŋ","None","None",1322,"ç/k ə + ɴ + t.r a.ŋ",""
149,"Gyalsumdo","SHORT","t̪øma","t̪øma","t̪ ø + m a","short/thum _:ma-suffix/ma","2420 1442",1386,"t̪ ø + m a","[x]"
407,"Jirel","SHORT","t̪ʰumma","t̪ʰumma","t̪ʰ u.m + m a","short/thum _ma-suffix/ma","2420 11",1386,"t̪ʰ u.m + m a","[x]"
666,"Kagate","SHORT","t̪ʰimi","t̪ʰimi","t̪ʰ i + m i","short/thum _:mi-suffix","2420 2419",1386,"t̪ʰ i + m i","[x]"
922,"Lowa","SHORT","t̪uŋwa","t̪uŋwa","t̪ u.ŋ + w a","short/thum _:wa-suffix","2420 2421",1386,"t̪ u.ŋ + w a","[x]"
1172,"Nubri","SHORT","t̪ɛ̃n̪d̪ɛ̃","t̪ɛ̃n̪d̪ɛ̃","t̪ ɛ̃.n̪ + d̪ ɛ̃","short/thum _:de-suffix","2420 2418",1386,"t̪ ɛ̃.n̪ + d̪ ɛ̃","[x]"
1423,"Sherpa","SHORT","t̪ʰinme","t̪ʰinme","t̪ʰ i.n + m e","short/thum _:me-suffix","2420 2419",1386,"t̪ʰ i.n + m e","[x]"
1666,"Tsum","SHORT","t̪ʰyma","t̪ʰyma","t̪ʰ y + m a","short/thum _:ma-suffix/ma","2420 11",1386,"t̪ʰ y + m a","[x]"
1928,"Yolmo","SHORT","t̪ʰemu","t̪ʰemu","t̪ʰ e + m u","short/thum _:mu-suffix","2420 966",1386,"t̪ʰ e + m u","[x]"
2599,"OldTibetan","SHORT","tʰuŋ","tʰ.u.ŋ","tʰ u.ŋ","None","None",1386,"tʰ u.ŋ",""
2600,"Alike","SHORT","thoŋ","th.o.ŋ","tʰ o.ŋ","None","None",1386,"tʰ o.ŋ",""
2601,"Xiahe","SHORT","thoŋ thoŋ","th.o.ŋ._.th.o.ŋ","tʰ o.ŋ + tʰ o.ŋ","None","None",1386,"tʰ o.ŋ + tʰ o.ŋ",""
2602,"Batang","SHORT","thũ¹³thũ⁵⁵","th.ũ.∼.¹³.◦.th.ũ.∼.⁵⁵","tʰ ũ ¹³ + tʰ ũ ⁵⁵","None","None",1386,"tʰ ũ - ¹³ + tʰ ũ - ⁵⁵",""
2603,"Lhasa","SHORT","thỹ⁵⁵thỹ⁵⁵","th.ỹ.∼.⁵⁵.◦.th.ỹ.∼.⁵⁵","tʰ ỹ ⁵⁵ + tʰ ỹ ⁵⁵","None","None",1386,"tʰ ỹ - ⁵⁵ + tʰ ỹ - ⁵⁵","! ∼"
2604,"OldChinese","SHORT","*tˤorʔ","tˤ.o.r.ʔ","tˤ o.r ʔ","None","None",1387,"tˤ o.r ʔ",""
150,"Gyalsumdo","HOT","tsʰant̪i","tsʰant̪i","tsʰ a.n + t̪ i","hot/tsha _:ti-suffix/ti","1365 1476",1296,"tsʰ a.n + t̪ i","[x]"
408,"Jirel","HOT","tʰommu","tʰommu","tʰ o.m + m u","hot/dom _:mu-suffix","1367 12",398,"tʰ o.m - + m u","[x]"
667,"Kagate","HOT","dombo","dombo","d o.m + b o","hot/dom _:bo-suffix","1367 1369",398,"d o.m - + b o","[x]"
923,"Lowa","HOT","tsʰa","tsʰa","tsʰ a","hot/tsha","1365",1296,"tsʰ a - - -","[x]"
1173,"Nubri","HOT","tsʰawo","tsʰawo","tsʰ a + w o","hot/tsha _:wo-suffix","1365 1370",1296,"tsʰ a + w o","[x]"
1424,"Sherpa","HOT","tsʰand̪i","tsʰand̪i","tsʰ a.n + d i","hot/tsha _:di-suffix","1365 1476",1296,"tsʰ a.n + d i","[x]"
1667,"Tsum","HOT","tsʰand̪e","tsʰand̪e","tsʰ a.n + d e","hot/tsha _:de-suffix","1365 1476",1296,"tsʰ a.n + d e","[x]"
1929,"Yolmo","HOT","tomu","tomu","t o.!Ø/m + m u","hot/dom _:mu-suffix","1367 966",398,"t - o.!Ø/m + m u","[x]"
2362,"Lhasa","HOT","tsha⁵⁵po⁵⁵","tsʰ.a.⁵⁵.◦.p.o.⁵⁵","tsʰ a ⁵⁵ + p o ⁵⁵","None","None",1296,"tsʰ a ⁵⁵ + p o ⁵⁵",""
2363,"Batang","HOT","tsha⁵⁵mᴜ⁵³","tsʰ.a.⁵⁵.◦.m.ᴜ.⁵³","tsʰ a ⁵⁵ + m u ⁵³","None","None",1296,"tsʰ a ⁵⁵ + m u ⁵³",""
2364,"Xiahe","HOT","hŋu","h.ŋ.u","h.ŋ u","None","None",1297,"h.ŋ u",""
2365,"Xiahe","HOT","tsha nde","tsʰ.a._.nd.e","tsʰ a + ⁿd e","None","None",1296,"tsʰ a + - ⁿd e -","!"
2366,"Alike","HOT","tʂo ɣə","tʂ.o._.ɣ.ə","ʈʂ o + ɣ ə","None","None",1298,"ʈʂ o + ɣ ə",""
2367,"OldChinese","HOT","*C.nat","C/.+.n.a.t","ç/k + n a.t","None","None",1299,"ç/k + n a.t",""
2368,"OldTibetan","HOT","tsʰa","tsʰ.a","tsʰ a","None","None",1296,"tsʰ a - - - - -",""
151,"Gyalsumdo","COLD","taŋmu","taŋmu","t a.ŋ + m u","cold _:mu-suffix/mu","553 3365",179,"t a.ŋ - + m u","[x]"
409,"Jirel","COLD","tʰəŋɡe","tʰəŋɡe","tʰ ə.ŋ + g e","cold _/ge","553 555",179,"tʰ ə.ŋ - + g e","[x]"
668,"Kagate","COLD","taŋmu","taŋmu","t a.ŋ + m u","cold _:mu-suffix","553 3365",179,"t a.ŋ - + m u","[x]"
924,"Lowa","COLD","taɡmo","taɡmo","t a.!g/ŋ + m o","cold _:mo-suffix","553 554",179,"t - a.!g/ŋ + m o","[x]"
1174,"Nubri","COLD","taŋmo","taŋmo","t a.ŋ + m o","cold _:mu-suffix/mu","553 3365",179,"t a.ŋ - + m o","[x]"
1425,"Sherpa","COLD","tʰeŋa","tʰeŋa","tʰ e.!ŋa/ŋ","cold","553",179,"tʰ - e.!ŋa/ŋ - - -","[x]"
1668,"Tsum","COLD","ɹaŋd̪a","ɹaŋd̪a","ɹ a.ŋ + d̪ a","cold _/da","553 82",1218,"ɹ a.ŋ - + d̪ a","[x]"
1930,"Yolmo","COLD","taŋmu","taŋmu","t a.ŋ + m u","cold _:mu-suffix","553 3365",179,"t a.ŋ - + m u","[x]"
2137,"OldTibetan","COLD","graŋ-","g.r.a.ŋ.◦","g.r a.ŋ","None","None",1218,"g.r a.ŋ",""
2138,"Xiahe","COLD","tɕaŋ","tɕ.a.ŋ","tɕ a.ŋ","None","None",1218,"tɕ a.ŋ",""
2139,"Lhasa","COLD","tʂhəŋ¹³ŋu⁵⁵","tʂh.ə.ŋ.¹³.◦.ŋ.u.⁵⁵","ʈʂʰ ə.ŋ ¹³ + ŋ u ⁵⁵","None","None",1218,"ʈʂʰ ə.ŋ ¹³ + ŋ u ⁵⁵",""
2140,"Lhasa","COLD","cha⁵⁵ko⁵⁵","ch.a.⁵⁵.◦.k.o.⁵⁵","ch/ts a ⁵⁵ + k o ⁵⁵","None","None",1219,"- ch/ts a - ⁵⁵ + k - o ⁵⁵",""
2141,"Batang","COLD","tʂõ¹³mᴜ⁵³","tʂ.õ.∼.¹³.◦.m.ᴜ.⁵³","ʈʂ õ ¹³ + m u ⁵³","None","None",1218,"- - ʈʂ - õ - - ¹³ + m u ⁵³",""
2142,"Xiahe","COLD","tɕhaχ kwa","tɕh.a.χ._.k.w.a","tɕʰ a.χ + k.w a","None","None",1219,"tɕʰ a.χ + k.w a",""
2143,"Alike","COLD","ncçhak","n.cçh.a.k","n.cçʰ a.k","None","None",1219,"n.cçʰ a.k","!"
2146,"OldChinese","COLD","*C.raŋ","C/.+.r.a.ŋ","ç/k + r a.ŋ","None","None",1218,"ç/k + r a.ŋ","WT grang-ba"
152,"Gyalsumdo","RIGHT","jøba","jøba","j ø + b a","right/jo _:pa-suffix","2233 10",1365,"j ø + b a","[?]"
410,"Jirel","RIGHT","samapa","samapa","s a + m a + p a","right/sa _:ma-suffix _:ba-suffix/pa","2235 11 10",660,"s a + m a + p a","[?]"
669,"Kagate","RIGHT","tɕjabutsʰole","tɕjabutsʰole","tɕ j a + b u + tsʰ o + l e","_right/tsja _:bu-suffix right/tsho right/le","2237 2238 2239 2240",663,"tɕ j a + b u + tsʰ o + l e","[?]"
925,"Lowa","RIGHT","jewa","jewa","j e + w a","right/jo _:wa-suffix","2233 2241",1365,"j e + w a","[?]"
1175,"Nubri","RIGHT","je","je","j e","right/jo","2233",1365,"j e - - -","[?]"
1426,"Sherpa","RIGHT","laɡpaɡa","laɡpaɡa","l a.g + p a + g a","_arm/hand _:pa-suffix/pa right","52 10 2243",660,"l a.g + p a + g a","[?]"
1669,"Tsum","RIGHT","jepa","jepa","j e + p a","right/jo _:pa-suffix/pa","2233 10",1365,"j e + p a","[?]"
1931,"Yolmo","RIGHT","joba","joba","j o + b a","right/jo _:pa-suffix","2233 10",1365,"j o + b a","[?]"
2547,"OldTibetan","RIGHT","gjas","g.j.a.s","g.j a.s","None","None",1365,"g.j a.s",""
2548,"Xiahe","RIGHT","hje","h.j.e","h.j e","None","None",1365,"h.j e",""
2549,"Lhasa","RIGHT","jɛ⁵²","j.ɛ.⁵²","j ɛ ⁵²","None","None",1365,"- j ɛ - ⁵²",""
2550,"Batang","RIGHT","tʂõ¹³kᴜ⁵³","tʂ.õ.∼.¹³.◦.k.ᴜ.⁵³","ʈʂ õ ¹³ + k u ⁵³","None","None",1366,"ʈʂ õ ¹³ + k u ⁵³",""
2551,"Alike","RIGHT","ɣji","ɣ.j.i","ɣ.j i","None","None",1365,"ɣ.j i",""
2552,"OldChinese","RIGHT","*[ɢ]ʷəʔ","ɢʷ.ə.ʔ","ɢʷ ə ʔ","None","None",1367,"ɢʷ ə ʔ",""
153,"Gyalsumdo","LEFT","jøma","jøma","j ø + m a","left/jo _:ma-suffix/ma","1494 11",1317,"j ø + m a","[x]"
411,"Jirel","LEFT","d̪ebɹepa","d̪ebɹepa","d̪ e + b.ɹ e + p a","_left left _:ba-suffix/pa","1496 1497 10",437,"d̪ e + b.ɹ e + p a","[x]"
670,"Kagate","LEFT","joma","joma","j o + m a","left/jo _:ma-suffix/ma","1494 11",1317,"j o + m a","[x]"
926,"Lowa","LEFT","jømpa","jømpa","j ø.m + p a","left/jo _:pa-suffix/pa","1494 10",1317,"j ø.m + p a","[x]"
1176,"Nubri","LEFT","jon̪","jon̪","j o.n̪","left/jo","1494",1317,"j o.n̪ - - -","[x]"
1427,"Sherpa","LEFT","pʰiloɡpa","pʰiloɡpa","pʰ i + l !o/a.g + p a","left/phi _arm/hand _:pa-suffix/pa","1499 52 10",437,"pʰ i + l !o/a.g + p a","[x]"
1670,"Tsum","LEFT","joma","joma","j o + m a","left/jo _:ma-suffix/ma","1494 11",1317,"j o + m a","[x]"
1932,"Yolmo","LEFT","joma","joma","j o + m a","left/jo _:ma-suffix/ma","1494 11",1317,"j o + m a","[x]"
2415,"OldTibetan","LEFT","gjon","g.j.o.n","g.j o.n","None","None",1317,"g.j o.n",""
2416,"Batang","LEFT","jo⁵⁵ɣᴜ⁵³","j.o.⁵⁵.◦.ɣ.ᴜ.⁵³","j o ⁵⁵ + ɣ u ⁵³","None","None",1317,"- j o - ⁵⁵ + ɣ u ⁵³",""
2417,"Xiahe","LEFT","hjon","h.j.o.n","h.j o.n","None","None",1317,"h.j o.n",""
2418,"Lhasa","LEFT","jø̃⁵⁵","j.ø̃.∼.⁵⁵","j ø̃ ⁵⁵","None","None",1317,"- j ø̃ - ⁵⁵ - - - -",""
2419,"Alike","LEFT","ɣjon","ɣ.j.o.n","ɣ.j o.n","None","None",1317,"ɣ.j o.n",""
2420,"OldChinese","LEFT","*tsˤa[j]ʔ","tsˤ.a.j.ʔ","tsˤ a.j ʔ","None","None",1318,"tsˤ a.j ʔ",""
154,"Gyalsumdo","NEAR","ɲemu","ɲemu","ɲ e + m u","near/nje _:mu-suffix/mu","1856 3365",1345,"ɲ e + m u","[x]"
412,"Jirel","NEAR","ɲibid̪u","ɲibid̪u","ɲ i + b i + d̪ u","near/nje _? _?","1856 1859 871",1345,"ɲ i + b i + d̪ u","[x]"
671,"Kagate","NEAR","t̪ʰama","t̪ʰama","t̪ʰ a + m a","far/tha _:ma-suffix/ma","868 1857",1345,"t̪ʰ a + m a - - -","[x]"
927,"Lowa","NEAR","ŋe","ŋe","ŋ e","near/nje","1856",1345,"ŋ e - - -","[x]"
1177,"Nubri","NEAR","t̪ʰaɲiw","t̪ʰaɲiw","t̪ʰ a + ɲ i.w","far/tha near/nje","868 1856",1345,"t̪ʰ a + ɲ i.w - - -","[x]"
1428,"Sherpa","NEAR","t̪ʰakŋemo","t̪ʰakŋemo","t̪ʰ a.k + ŋ e + m o","far/tha near/nje _:mo-suffix/mu","1860 1856 3365",1345,"t̪ʰ a.k + ŋ e + m o","[x]"
1671,"Tsum","NEAR","tɹala","tɹala","t.ɹ a + l a","near _?","1860 1861",541,"t.ɹ a + l a - - -","[x]"
1933,"Yolmo","NEAR","poɰla","poɰla","p o.ɰ + l a","near/pow _?","1862 1861",545,"p o.ɰ + l a","[x]"
2489,"OldTibetan","NEAR","tʰag+ɲe+po","tʰ.a.g.+.ɲ.e.+.p.o","tʰ a.g + ɲ e + p o","None","None",1345,"tʰ a.g + - ɲ e - - + - p o -",""
2490,"Xiahe","NEAR","thaχ ȵi","th.a.χ._.ȵ.i","tʰ a.χ + ȵ i","None","None",1345,"tʰ a.χ + - ȵ i - - - - - - -",""
2491,"Lhasa","NEAR","tha⁵² ȵe¹³po⁵⁵","th.a.⁵²._.ȵ.e.¹³.◦.p.o.⁵⁵","tʰ a ⁵² + ȵ e ¹³ + p o ⁵⁵","None","None",1345,"tʰ a - ⁵² + ȵ e - - ¹³ + p o ⁵⁵",""
2492,"Batang","NEAR","thɑʔ⁵³thũ¹³thũ⁵⁵","th.ɑ.ʔ.⁵³.◦.th.ũ.∼.¹³.◦.th.ũ.∼.⁵⁵","tʰ ɑ.ʔ ⁵³ + tʰ ũ ¹³ + tʰ ũ ⁵⁵","None","None",1346,"tʰ ɑ.ʔ ⁵³ + tʰ ũ ¹³ + tʰ ũ ⁵⁵",""
2493,"Alike","NEAR","thak ȵe","th.a.k._.ȵ.e","tʰ a.k + ȵ e","None","None",1345,"tʰ a.k + - ȵ e - - - - - - -",""
2495,"OldChinese","NEAR","*n[ə][r]ʔ","n.ə.r.ʔ","n ə.r ʔ","None","None",1345,"n ə.r ʔ",""
155,"Gyalsumdo","FAR","t̪ʰaɹiŋbu","t̪ʰaɹiŋbu","t̪ʰ a + ɹ i.ŋ + b u","far/tha long _:bu-suffix/bu","868 1607 1581",1247,"t̪ʰ a + ɹ i.ŋ - + b u","[x]"
413,"Jirel","FAR","t̪ʰaɹid̪u","t̪ʰaɹid̪u","t̪ʰ a + ɹ i.!Ø/n + d̪ u","far/tha long _?","868 1607 871",1247,"t̪ʰ a + ɹ - i.!Ø/n + d̪ u","[x]"
414,"Jirel","FAR","t̪ʰaɹipa","t̪ʰaɹipa","t̪ʰ a + ɹ i.!Ø/n + p a","far/tha long _:ba-suffix/pa","868 1607 10",1247,"t̪ʰ a + ɹ - i.!Ø/n + p a","[x]"
672,"Kagate","FAR","t̪ʰariŋbu","t̪ʰariŋbu","t̪ʰ a + r i.ŋ + b u","far/tha long _:bu-suffix/bu","868 1607 1581",1247,"t̪ʰ a + r i.ŋ - + b u","[x]"
928,"Lowa","FAR","t̪ʰaɡɾiŋa","t̪ʰaɡɾiŋa","t̪ʰ a.g + ɾ i.!Ø/ŋ + ŋ a","far/tha long _:ŋa-suffix","868 1607 872",1247,"t̪ʰ a.g + ɾ - i.!Ø/ŋ + ŋ a","[x]"
1178,"Nubri","FAR","t̪ʰaɹiŋpo","t̪ʰaɹiŋpo","t̪ʰ a + ɹ i.ŋ + p o","far/tha long _:po-suffix/po","868 1607 1581",1247,"t̪ʰ a + ɹ i.ŋ - + p o","[x]"
1429,"Sherpa","FAR","t̪ʰakriŋbu","t̪ʰakriŋbu","t̪ʰ a.k + r i.ŋ + b u","far/tha long _:bu-suffix/bu","868 1607 1581",1247,"t̪ʰ a.k + r i.ŋ - + b u","[x]"
1672,"Tsum","FAR","t̪ʰaɹiŋmu","t̪ʰaɹiŋmu","t̪ʰ a + ɹ i.ŋ + m u","far/tha long _:mo-suffix/mu","868 1607 132",1247,"t̪ʰ a + ɹ i.ŋ - + m u","[x]"
1934,"Yolmo","FAR","t̪ʰaɹiŋbu","t̪ʰaɹiŋbu","t̪ʰ a + ɹ i.ŋ + b u","far/tha long _:bu-suffix/bu","868 1607 1581",1247,"t̪ʰ a + ɹ i.ŋ - + b u","[x]"
2227,"OldTibetan","FAR","tʰag+riŋ+po","tʰ.a.g.+.r.i.ŋ.+.p.o","tʰ a.g + r i.ŋ + p o","None","None",1247,"tʰ a.g + r i.ŋ + - p o -",""
2228,"Lhasa","FAR","tha⁵² riŋ¹³ku⁵⁵","th.a.⁵²._.r.i.ŋ.¹³.◦.k.u.⁵⁵","tʰ a ⁵² + r i.ŋ ¹³ + k u ⁵⁵","None","None",1247,"tʰ a - ⁵² + r i.ŋ ¹³ + k u ⁵⁵",""
2229,"Xiahe","FAR","thaχ raŋ","th.a.χ._.r.a.ŋ","tʰ a.χ + r a ŋ","None","None",1247,"tʰ a.χ + - r a ŋ - - - - -",""
2230,"Batang","FAR","thaʔ⁵³rĩ¹³pᴜ⁵³","th.a.ʔ.⁵³.◦.r.ĩ.∼.¹³.◦.p.ᴜ.⁵³","tʰ a.ʔ ⁵³ + r ĩ ¹³ + p u ⁵³","None","None",1247,"tʰ a.ʔ ⁵³ + r ĩ - ¹³ + p u ⁵³",""
2231,"Alike","FAR","thak raŋ","th.a.k._.r.a.ŋ","tʰ a.k + r a.ŋ","None","None",1247,"tʰ a.k + r a.ŋ",""
2232,"OldChinese","FAR","*C.ɢʷanʔ","C/.+.ɢʷ.a.n.ʔ","ç/k + ɢʷ a.n ʔ","None","None",1248,"ç/k + ɢʷ a.n ʔ",""
156,"Gyalsumdo","BIG","tɕʰjumbu","tɕʰjumbu","tɕʰ.j u.m + b u","big _:bu-suffix","213 1581",1195,"tɕʰ.j u.m + b u","[x]"
415,"Jirel","BIG","ndzod̪a","ndzod̪a","ⁿdz o + d̪ a","big _/da","213 216",1195,"ⁿdz o + d̪ a","[?]"
673,"Kagate","BIG","tɕʰjombo","tɕʰjombo","tɕʰ.j o.m + b o","big _:bu-suffix","213 1581",1195,"tɕʰ.j o.m + b o","[x]"
929,"Lowa","BIG","tsʰe","tsʰe","tsʰ e","big","213",1195,"tsʰ e - - -","[?]"
1179,"Nubri","BIG","tɕjɔ̃mpu","tɕjɔ̃mpu","tɕ.j ɔ̃.m + p u","big _:bu-suffix","213 1581",1195,"tɕ.j ɔ̃.m + p u","[x]"
1430,"Sherpa","BIG","tɕʰend̪i","tɕʰend̪i","tɕʰ e.n + d i","big _/di","213 217",1195,"tɕʰ e.n + d i","[?]"
1673,"Tsum","BIG","tɕʰemo","tɕʰemo","tɕʰ e + m o","big _:mo-suffix","213 218",1195,"tɕʰ e + m o","[?]"
1935,"Yolmo","BIG","tɕʰjimbu","tɕʰjimbu","tɕʰ.j i.m + b u","big _:bu-suffix","213 1581",1195,"tɕʰ.j i.m + b u","[x]"
2083,"OldTibetan","BIG","tɕʰe-","tɕʰ.e","tɕʰ e","None","None",1195,"tɕʰ e - - - - - -",""
2084,"Lhasa","BIG","tɕhẽ⁵⁵po⁵⁵","tɕʰ.ẽ.∼.⁵⁵.◦.p.o.⁵⁵","tɕʰ ẽ ⁵⁵ + p o ⁵⁵","None","None",1195,"tɕʰ ẽ - ⁵⁵ + p o ⁵⁵",""
2085,"Batang","BIG","tɕhɪ⁵³","tɕʰ.ɪ.⁵³","tɕʰ ɪ ⁵³","None","None",1195,"tɕʰ ɪ - ⁵³ - - - -",""
2086,"Batang","BIG","tɕhɑu¹³","tɕʰ.ɑ.u.¹³","tɕʰ ɑu ¹³","None","None",1195,"tɕʰ ɑu ¹³",""
2087,"Xiahe","BIG","tɕhe wo","tɕh.e._.w.o","tɕʰ e + w o","None","None",1195,"tɕʰ e - + - w o -",""
2088,"Alike","BIG","tɕhe","tɕh.e","tɕʰ e","None","None",1195,"tɕʰ e - - - - - -",""
2089,"OldChinese","BIG","*lˤa[t]-s","lˤ.a.t.+.s","lˤ a.t + s","None","None",1196,"lˤ a.t + s",""
157,"Gyalsumdo","SMALL","tɕema","tɕema","tɕ e + m a","small/? _:ma-suffix/ma","2471 1442",731,"tɕ e + m a","[?]"
