ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	COGIDS	COGID	ALIGNMENT	NOTE
1231	Nubri	To sit	t̪e	t̪e	t̪ e	sit/te	3176	973	t̪ e -	
1483	Sherpa	To sit	d̪et̪u	d̪et̪u	d̪ e + t̪ u	sit/te _to	3176 3180	973	d̪ e - + t̪ u	
1728	Tsum	To sit	t̪øʔ	t̪øʔ	t̪ ø.ʔ	sit/te	3176	973	t̪ ø.ʔ	
1729	Tsum	To sit	t̪øso	t̪øso	t̪ ø + s o	sit/te _:verbal-suffix/so	3176 2813	973	t̪ ø - + s o	
1992	Yolmo	To sit	t̪e	t̪e	t̪ e	sit/te	3176	973	t̪ e -	
208	Gyalsumdo	To give	t̪eɹ	t̪eɹ	t̪ e.ɹ	give/ter	3000	903	t̪ e ɹ	
472	Jirel	To give	mbind̪at̪e	mbind̪at̪e	ⁿb i.n + d a + t̪ e	give/mbin _:vrb-suffix/da _:te-suffix/te	3001 3002 9	903	ⁿb i.n + d a + t̪ e	
724	Kagate	To give	t̪ertse	t̪ertse	t̪ e.r + ts e	give/ter _:verbal-suffix/tse	3000 3178	903	t̪ e.r + ts e	
985	Lowa	To give	t̪eɾje	t̪eɾje	t̪ e.ɾ + j e	give/ter _:je-suffix	3000 2910	903	t̪ e.ɾ + j e	
1232	Nubri	To give	t̪e	t̪e	t̪ e	give/ter	3000	903	t̪ e	
1484	Sherpa	To give	t̪eru	t̪eru	t̪ e.Ø/r + r u	give/ter _to	3000 3005	903	t̪ e + r u	
1730	Tsum	To give	t̪øʔ	t̪øʔ	t̪ ø.ʔ	give/ter	3000	903	t̪ ø.ʔ	
1731	Tsum	To give	t̪eʔso	t̪eʔso	t̪ e.ʔ + s o	give/ter _:verbal-suffix/so	3000 2813	903	t̪ e.ʔ + s o	
1993	Yolmo	To give	t̪eɾt̪uŋ	t̪eɾt̪uŋ	t̪ e.ɾ + t̪ u.ŋ	give/ter _to	3000 3006	903	t̪ e.ɾ + t̪ u ŋ	
209	Gyalsumdo	To burn	takɛ	takɛ	t a + k ɛ	burn/ta _:ke-suffix/ke	2886 2840	860	t a + k - ɛ	
473	Jirel	To burn	tsʰikpat̪e	tsʰikpat̪e	tsʰ i.k + !p/b a + t̪ e	burn _:vrb-suffix/ba _:te-suffix/te	2888 10 9	860	tsʰ i.k + p a + t̪ e	
474	Jirel	To burn	tsʰikt̪uk	tsʰikt̪uk	tsʰ i.k + t̪ u.k	burn ?	2888 2892	861	tsʰ i k + t̪ u k	
725	Kagate	To burn	sadze	sadze	s a + dz e	burn/sa _:vb-suffix/dze	2890 13	860	s a + dz e	← Chinese shao
986	Lowa	To burn	tɕʰikje	tɕʰikje	tɕʰ i.k + j e	burn _:je-suffix	2888 2910	861	tɕʰ i + k j e	
1233	Nubri	To burn	hɹø	hɹø	h.ɹ ø	burn/hrø	2891	863	h.ɹ ø	
1485	Sherpa	To burn	hreko	hreko	h.r e + k !o/u	burn/hrø ?	2891 2887	862	h.r e + k ↓o/u	
1732	Tsum	To burn	tsʰiʔso	tsʰiʔso	tsʰ i.ʔ + s o	burn _:verbal-suffix/so	2888 2813	860	tsʰ i.ʔ + s o	
1994	Yolmo	To burn	tsʰid̪e	tsʰid̪e	tsʰ i + d̪ e	burn _:vb-suffix	2888 104	860	tsʰ i - + d̪ e	
210	Gyalsumdo	To die	ɕi	ɕi	ɕ i	die	2936	882	ɕ i	← Chinese sǐ
475	Jirel	To die	ɕjapt̪e	ɕjapt̪e	ɕ.j a.p + t̪ e	die _:te-suffix/te	2937 9	883	ɕ.j a.p + t̪ e	? ← Chinese sǐ
726	Kagate	To die	ɕidze	ɕidze	ɕ i + dz e	die _:vb-suffix/dze	2936 13	882	ɕ i + dz e	← Chinese sǐ
987	Lowa	To die	ɕije	ɕije	ɕ i + j e	die _:je-suffix	2936 2910	882	ɕ i + j e	← Chinese sǐ
1234	Nubri	To die	ɕi	ɕi	ɕ i	die	2936	882	ɕ i	← Chinese sǐ
1486	Sherpa	To die	ɕiu	ɕiu	ɕ i + u	die _:vb-suffix	2936 103	882	ɕ i + u	← Chinese sǐ
1733	Tsum	To die	ɕiso	ɕiso	ɕ i + s o	die _:verbal-suffix/so	2936 2813	882	ɕ i + s o	← Chinese sǐ
1995	Yolmo	To die	ɕid̪e	ɕid̪e	ɕ i + d̪ e	die _:vb-suffix	2936 104	882	ɕ i + d̪ e	← Chinese sǐ
211	Gyalsumdo	To kill	se	se	s e	kill	3050	924	s e	← Chinese shā
476	Jirel	To kill	set̪at̪e	set̪at̪e	s e + t̪ a + t̪ e	kill _:vrb-suffix/ta _:te-suffix/te	3050 3051 9	924	s e + t̪ a + t̪ e	← Chinese shā
727	Kagate	To kill	setse	setse	s e + !ts/dz e	kill _:vb-suffix	3050 13	924	s e + ts e	← Chinese shā
988	Lowa	To kill	seje	seje	s e + j e	kill _:je-suffix	3050 2910	924	s e + j e	← Chinese shā
1235	Nubri	To kill	se	se	s e	kill	3050	924	s e	← Chinese shā
1487	Sherpa	To kill	seku	seku	s e + k u	kill _to	3050 2887	924	s e + k u	← Chinese shā
1734	Tsum	To kill	seso	seso	s e + s o	kill _:verbal-suffix/so	3050 2813	924	s e + s o	← Chinese shā
1996	Yolmo	To kill	set̪oŋ	set̪oŋ	s e + t̪ o.ŋ	kill _to	3050 3055	924	s e + t̪ o ŋ	← Chinese shā
212	Gyalsumdo	To fly	pʰiɹ	pʰiɹ	pʰ i.ɹ	fly	2984	897	pʰ i ɹ	
477	Jirel	To fly	pʰuɹ	pʰuɹ	pʰ u.ɹ	fly	2984	897	pʰ u ɹ	
478	Jirel	To fly	pʰuɹat̪e	pʰuɹat̪e	pʰ u.!Ø/ɹ + ɹ a + t̪ e	fly _:vrb-suffix/ra _:te-suffix/te	2984 2989 9	897	pʰ u.ɹ + ɹ a + t̪ e	
728	Kagate	To fly	urtse	urtse	!Ø/pʰ u.r + ts e	fly _:vb-suffix	2984 13	897	!pu r + ts e	
989	Lowa	To fly	pʰuɾje	pʰuɾje	pʰ u.ɾ + j e	fly _to	2984 2910	897	pʰ u + ɾ j e	
1236	Nubri	To fly	pʰuɹ	pʰuɹ	pʰ u.ɹ	fly	2984	897	pʰ u.ɹ	
1488	Sherpa	To fly	pʰirku	pʰirku	pʰ i.r + k u	fly _to	2984 2887	897	pʰ i.r + k u	
1735	Tsum	To fly	pʰiɹso	pʰiɹso	pʰ i.ɹ + s o	fly _:verbal-suffix/so	2984 2813	897	pʰ i.ɹ + s o	
1997	Yolmo	To fly	loŋ	loŋ	l o.ŋ	fly/loŋ	2988	901	l o ŋ	
213	Gyalsumdo	To walk	kju	kju	k.j u	TO	3289	1013	k j u	
479	Jirel	To walk	kʰjom	kʰjom	kʰ.j o.m	TO	3289	1013	kʰ.j o.m	
480	Jirel	To walk	kʰjambat̪e	kʰjambat̪e	kʰ.j a.m + b a + t̪ e	_to _:vrb-suffix/ba _:te-suffix/te	3289 8 9	1012	kʰ.j a.m + b a + t̪ e	
729	Kagate	To walk	dodze	dodze	d o + dz e	TO _:vb-suffix/dze	3290 13	1012	d o + dz e	
990	Lowa	To walk	ndoje	ndoje	ⁿd o + j e	TO _:je-suffix	3290 2910	1012	ⁿd o + j e	
1237	Nubri	To walk	kombaɡjap	kombaɡjap	k o.m + b a.g + j a.p	_to _to TO	3293 3294 3289	1013	k o.m + b a.g + j a.p	
1489	Sherpa	To walk	dop	dop	d o.p	TO	3290	1012	d o p	
1736	Tsum	To walk	ndo	ndo	ⁿd o	TO	3290	1012	ⁿd o -	
1998	Yolmo	To walk	ndo	ndo	ⁿd o	TO	3290	1012	ⁿd o	
214	Gyalsumdo	To run	t̪aɹkjulaŋ	t̪aɹkjulaŋ	t̪ a.ɹ + k.j u + l a.ŋ	TO _to _to	3156 3157 3158	966	t̪ a ɹ + k j u + l a ŋ	
481	Jirel	To run	tɕʰwabat̪e	tɕʰwabat̪e	tɕʰ.w a + b a + t̪ e	_to _:vrb-suffix/ba _:te-suffix/te	3159 8 9	966	tɕʰ w a + b a + t̪ e	
730	Kagate	To run	tɕʰjoŋdze	tɕʰjoŋdze	tɕʰ.j o.ŋ + dz e	_to _:vb-suffix/dze	3161 13	966	tɕʰ j o ŋ + dz e	
991	Lowa	To run	paŋt̪aŋje	paŋt̪aŋje	p a.ŋ + t̪ a + ŋ.j e	_to TO _to	3160 3156 3162	966	p a.ŋ + t̪ a + ŋ j e	
1238	Nubri	To run	lat̪aŋ	lat̪aŋ	l a + t̪ a.ŋ	_to run	3158 3156	966	l a + t̪ a.ŋ	
1490	Sherpa	To run	tɕʰjoŋɡu	tɕʰjoŋɡu	tɕʰ.j o.ŋ + g u	TO _to	3161 3157	967	tɕʰ j o ŋ + g u	
1737	Tsum	To run	tɕʰoŋdo	tɕʰoŋdo	tɕʰ o.ŋ + d o	_to TO	3161 3156	966	tɕʰ o.ŋ + d o	
1999	Yolmo	To run	tɕʰjuŋd̪uŋ	tɕʰjuŋd̪uŋ	tɕʰ.j u.ŋ + d̪ u.ŋ	_to TO	3161 3156	966	tɕʰ.j u.ŋ + d̪ u ŋ	
215	Gyalsumdo	To go	to	to	t o	go/to	3017	910	t o -	
482	Jirel	To go	ɡalat̪e	ɡalat̪e	g a + l a + t̪ e	go/ga _:vrb-suffix/la _:te-suffix/te	3018 3019 9	910	g a + l a + t̪ e -	
483	Jirel	To go	ŋɡjuk	ŋɡjuk	ⁿg.j u.k	go	3022	915	ⁿg j u k	
731	Kagate	To go	dodze	dodze	d o + dz e	go/to _:vb-suffix/dze	3017 13	910	d o - + dz e -	
992	Lowa	To go	ndoje	ndoje	ⁿd o + j e	go/to _:je-suffix	3017 2910	910	ⁿd o - + j e	
1239	Nubri	To go	to	to	t o	go/to	3017	910	t o -	
1491	Sherpa	To go	dop	dop	d o.p	go/to	3017	910	d o p	
1738	Tsum	To go	ndo	ndo	ⁿd o	go/to	3017	910	ⁿd o -	
1739	Tsum	To go	pyso	pyso	p y + s o	go/py _:verbal-suffix/so	3023 2813	911	p y + s o -	
2000	Yolmo	To go	soŋ	soŋ	s o.ŋ	go/soŋ	3020	911	s o ŋ	
216	Gyalsumdo	To come	ɕjo	ɕjo	ɕ.j o	come/sjo	2921	876	ɕ.j o	
217	Gyalsumdo	To come	oŋ	oŋ	o.ŋ	come/oŋ	2922	875	o.ŋ	
484	Jirel	To come	ɕjok	ɕjok	ɕ.j o.k	come/sjo	2921	876	ɕ.j o.k	
732	Kagate	To come	oŋdze	oŋdze	o.ŋ + dz e	come/oŋ _:vb-suffix/dze	2922 13	875	o.ŋ + dz e	
993	Lowa	To come	uŋje	uŋje	u.ŋ + j e	come/oŋ _to	2924 2925	878	u.ŋ + j e	
1240	Nubri	To come	oŋ	oŋ	o.ŋ	come/oŋ	2922	875	o.ŋ	
1492	Sherpa	To come	uŋgu	uŋgu	u.ŋ + g u	come/oŋ _to	2922 2926	875	u.ŋ + g u	
1740	Tsum	To come	ɕjoʔ	ɕjoʔ	ɕ.j o.ʔ	come/sjo	2921	876	ɕ.j o.ʔ	
1741	Tsum	To come	leuʑuŋ	leuʑuŋ	l eu + ʑ u.ŋ	come/leu come/zuŋ	2927 2922	875	l eu + ʑ u.ŋ	
2001	Yolmo	To come	ɕjo	ɕjo	ɕ.j o	come/sjo	2921	876	ɕ.j o	
218	Gyalsumdo	To speak	labt̪aŋɡɛ	labt̪aŋɡɛ	l a.b + t̪ a.ŋ + g ɛ	speak/lab _to _to	3211 3212 3213	985	l a b + t̪ a ŋ + g ɛ	
485	Jirel	To speak	mbat̪kʰabat̪e	mbat̪kʰabat̪e	ⁿb a.t̪ + kʰ a + b a + t̪ e	speak/bat speak/kha _:vrb-suffix/ba _:te-suffix/te	3214 3215 8 9	986	ⁿb a t̪ + kʰ a + b a + t̪ e	
733	Kagate	To speak	latse	latse	l a + ts e	speak/lab _to	3211 3213	985	l a - + ts e	
994	Lowa	To speak	naje	naje	n a + j e	speak/na _:je-suffix	3217 2910	991	n a + j e	
1241	Nubri	To speak	ɕe	ɕe	ɕ e	speak/se	3213	986	ɕ e	
1242	Nubri	To speak	lab	lab	l a.b	speak/lab	3211	985	l a.b	
1493	Sherpa	To speak	ləbu	ləbu	l ə + b u	TO _to	3211 3219	985	l ə - + b u	
1742	Tsum	To speak	lauso	lauso	l au + s o	TO _:verbal-suffix/so	3211 2813	985	l au - + s o	
2002	Yolmo	To speak	med̪oŋ	med̪oŋ	m e + d̪ o.ŋ	speak/me TO	3220 3212	987	m e + d̪ o ŋ	
219	Gyalsumdo	To hear/listen	ɲin	ɲin	ɲ i.n	hear/njin	3033	917	ɲ i n	
486	Jirel	To hear/listen	t̪ʰobat̪e	t̪ʰobat̪e	t̪ʰ o + b a + t̪ e	hear/to _:vrb-suffix/ba _:te-suffix/te	3034 8 9	918	t̪ʰ o - + b a + t̪ e	
734	Kagate	To hear/listen	kodze	kodze	k o + dz e	hear/ko _:vb-suffix/dze	3037 13	918	k o + dz e	
995	Lowa	To hear/listen	ɲenje	ɲenje	ɲ e + n.j e	hear/njin _to	3033 3038	917	ɲ e + n j e	
1243	Nubri	To hear/listen	ɲin̪	ɲin̪	ɲ i.n̪	hear/njin	3033	917	ɲ i.n̪	
1494	Sherpa	To hear/listen	ŋeŋɡu	ŋeŋɡu	ŋ e.ŋ + g u	hear/njin _to	3033 3039	917	ŋ e.ŋ + g u	
1743	Tsum	To hear/listen	ɲan	ɲan	ɲ a.n	hear/njin	3033	917	ɲ a.n	
1744	Tsum	To hear/listen	ɲanso	ɲanso	ɲ a.n + s o	hear/njin _:verbal-suffix/so	3033 2813	917	ɲ a.n + s o	
2003	Yolmo	To hear/listen	ɲind̪oŋ	ɲind̪oŋ	ɲ i.n + d o.ŋ	hear/njin _to	3033 3034	917	ɲ i.n + d o ŋ	
220	Gyalsumdo	To look	t̪e	t̪e	t̪ e	look/ta	3096	944	t̪ e	
487	Jirel	To look	t̪abat̪e	t̪abat̪e	t̪ a + b a + t̪ e	lookt/ta _:vrb-suffix/ba _:te-suffix/te	3096 8 9	944	t̪ a + b a + t̪ e	
735	Kagate	To look	t̪adze	t̪adze	t̪ a + dz e	look/ta _:vb-suffix/dze	3096 13	944	t̪ a + dz e	
996	Lowa	To look	nd̪aje	nd̪aje	ⁿd a + j e	look/ta _:je-suffix	3096 2910	944	ⁿd a + j e	
1244	Nubri	To look	t̪eji	t̪eji	t̪ e + j i	look/ta _to	3096 3100	944	t̪ e + j i	
1495	Sherpa	To look	hlap	hlap	h.l a.p	look/hlap	3101	949	h l a p	
1745	Tsum	To look	t̪ø	t̪ø	t̪ ø	look/ta	3096	944	t̪ ø	
1746	Tsum	To look	t̪eso	t̪eso	t̪ e + s o	look/ta _:verbal-suffix/so	3096 2813	944	t̪ e + s o	
2004	Yolmo	To look	t̪ed̪oŋ	t̪ed̪oŋ	t̪ e + d̪ o.ŋ	look/te _to	3096 3102	944	t̪ e + d̪ o ŋ	
221	Gyalsumdo	I	ŋa	ŋa	ŋ a	I	1432	418	ŋ a	[x]
488	Jirel	I	ŋa	ŋa	ŋ a	I	1432	418	ŋ a	[x]
736	Kagate	I	ŋa	ŋa	ŋ a	I	1432	418	ŋ a	[x]
997	Lowa	I	ŋa	ŋa	ŋ a	I	1432	418	ŋ a	[x]
1245	Nubri	I	ŋa	ŋa	ŋ a	I	1432	418	ŋ a	[x]
1496	Sherpa	I	ŋa	ŋa	ŋ a	I	1432	418	ŋ a	[x]
1747	Tsum	I	ŋa	ŋa	ŋ a	I	1432	418	ŋ a	[x]
2005	Yolmo	I	ŋa	ŋa	ŋ a	I	1432	418	ŋ a	[x]
222	Gyalsumdo	You (informal)	kʰe	kʰe	kʰ e	thou	3779	1157	kʰ - e -	[x]
489	Jirel	You (informal)	kʰo	kʰo	kʰ o	thou	3779	1157	kʰ - o -	[x]
737	Kagate	You (informal)	kʰjo	kʰjo	kʰ.j o	thou	3779	1157	kʰ j o	[x]
998	Lowa	You (informal)	kʰøʔ	kʰøʔ	kʰ ø.ʔ	thou	3779	1157	kʰ ø ʔ	[x]
1246	Nubri	You (informal)	kʰjo	kʰjo	kʰ.j o	thou	3779	1157	kʰ.j o	[x]
1497	Sherpa	You (informal)	kʰjoroŋ	kʰjoroŋ	kʰ.j o + r o.ŋ	thou _rong	3779 3780	1157	kʰ j o + r o ŋ	[x]
1748	Tsum	You (informal)	kʰjøʔ	kʰjøʔ	kʰ.j ø.ʔ	thou	3779	1157	kʰ.j ø.ʔ	[x]
2006	Yolmo	You (informal)	kʰje	kʰje	kʰ.j e	thou	3779	1157	kʰ j e	[x]
2007	Yolmo	You (informal)	kʰjø	kʰjø	kʰ.j ø	thou	123	1157	kʰ j ø	[x] variant of 2006
223	Gyalsumdo	You (formal)	kʰela	kʰela	kʰ e + l a	_you there	3779 200	1153	kʰ e + l a	
224	Gyalsumdo	You (formal)	kʰeɹaŋ	kʰeɹaŋ	kʰ e + ɹ a.ŋ	_you all/raŋ	3779 16	1152	kʰ e + ɹ a.ŋ	
738	Kagate	You (formal)	kʰja	kʰja	kʰ.j a	you	3762	1154	kʰ.j a	
999	Lowa	You (formal)	kʰeɾaŋ	kʰeɾaŋ	kʰ e + ɾ a.ŋ	_you all/raŋ	3762 16	1152	kʰ e + ɾ a.ŋ	
1247	Nubri	You (formal)	kʰjoɹaŋ	kʰjoɹaŋ	kʰ.j o + ɹ a.ŋ	_you all/raŋ	3779 16	1152	kʰ.j o + ɹ a.ŋ	
1498	Sherpa	You (formal)	kʰjoroŋ	kʰjoroŋ	kʰ.j o + r o.ŋ	_you all/raŋ	3779 16	1152	kʰ.j o + r o.ŋ	
1749	Tsum	You (formal)	kʰeɹaŋ	kʰeɹaŋ	kʰ e + ɹ a.ŋ	_you plural/raŋ	3762 16	1152	kʰ e + ɹ a.ŋ	
2008	Yolmo	You (formal)	ɲiɹaŋla	ɲiɹaŋla	ɲ i + ɹ a.ŋ + l a	_you all/raŋ _there	3766 3765 200	1152	ɲ i + ɹ a.ŋ + l a	
225	Gyalsumdo	He	kʰo	kʰo	kʰ o	he	1254	365	kʰ o	[x]
490	Jirel	He	t̪ʰe	t̪ʰe	t̪ʰ e	he	1255	366	t̪ʰ e	[x]
739	Kagate	He	kʰo	kʰo	kʰ o	he	1254	365	kʰ o	[x]
1000	Lowa	He	kʰo	kʰo	kʰ o	he	1254	365	kʰ o	[x]
1248	Nubri	He	kʰo	kʰo	kʰ o	he	1254	365	kʰ o	[x]
1499	Sherpa	He	t̪ʰi	t̪ʰi	t̪ʰ i	he	1255	366	t̪ʰ i	[x]
1750	Tsum	He	kʰo	kʰo	kʰ o	he	1254	365	kʰ o	[x]
2009	Yolmo	He	kʰe	kʰe	kʰ e	he	1254	365	kʰ e	[x]
226	Gyalsumdo	She	mo	mo	m o	female	601	718	m o	[x]
491	Jirel	She	t̪ʰe	t̪ʰe	t̪ʰ e	she	2410	719	t̪ʰ e	[x]
740	Kagate	She	mo	mo	m o	female	601	718	m o	[x]
1001	Lowa	She	mo	mo	m o	female	601	718	m o	[x]
1249	Nubri	She	mo	mo	m o	female	601	718	m o	[x]
1500	Sherpa	She	t̪ʰi	t̪ʰi	t̪ʰ i	she	2410	719	t̪ʰ i	[x]
1751	Tsum	She	mo	mo	m o	female	601	718	m o	[x]
2010	Yolmo	She	mo	mo	m o	female	601	718	m o	[x]
227	Gyalsumdo	We (inclusive)	ɲi	ɲi	ɲ i	we	3499	1067	ɲ i	
228	Gyalsumdo	We (inclusive)	ɲija	ɲija	ɲ i + j a	we :plural-suffix/ja	3499 2697	1067	ɲ i + j a	
229	Gyalsumdo	We (inclusive)	ɲiɹaŋ	ɲiɹaŋ	ɲ i + ɹ a.ŋ	we all/rang	3499 16	1066	ɲ i + ɹ a.ŋ	
492	Jirel	We (inclusive)	oɹoŋ	oɹoŋ	o + ɹ o.ŋ	we _all/rang	3500 16	1070	o + ɹ o.ŋ	
493	Jirel	We (inclusive)	ŋɡaŋe	ŋɡaŋe	ⁿg a + ŋ e	we-inclusive all/nge	17 18	1067	ⁿg a + ŋ e	
741	Kagate	We (inclusive)	u	u	u	we	3500	1070	u	
1002	Lowa	We (inclusive)	woɾoŋ	woɾoŋ	w o + ɾ o.ŋ	we _all/rang	3500 16	1066	w o + ɾ o.ŋ	
1250	Nubri	We (inclusive)	woɹoŋd̪o	woɹoŋd̪o	w o + ɹ o.ŋ + d̪ o	we _all/rang _we/do	3500 16 3505	1066	w o + ɹ o.ŋ + d̪ o	
1501	Sherpa	We (inclusive)	oraŋ	oraŋ	o + r a.ŋ	we all/rang	3500 16	1066	o + r a.ŋ	
1752	Tsum	We (inclusive)	ɲoɹoŋ	ɲoɹoŋ	ɲ o + ɹ o.ŋ	_we all/rang	3499 16	1066	ɲ o + ɹ o.ŋ	
1753	Tsum	We (inclusive)	ɲoɹoŋkja	ɲoɹoŋkja	ɲ o + ɹ o.ŋ + k.j a	_we all/rang _:plural-suffix/kja	3499 16 2718	1066	ɲ o + ɹ o.ŋ + k.j a	
2011	Yolmo	We (inclusive)	ɲiɹaŋ	ɲiɹaŋ	ɲ i + ɹ a.ŋ	we all/rang	3499 16	1066	ɲ i + ɹ a.ŋ	
230	Gyalsumdo	We (exclusive)	oɹaŋ	oɹaŋ	o + ɹ a.ŋ	we-exclusive all/rang	3486 16	1059	o + ɹ a.ŋ	
742	Kagate	We (exclusive)	ŋi	ŋi	ŋ i	WE	3488	1060	ŋ i	
1003	Lowa	We (exclusive)	jekja	jekja	j e + k.j a	we/je :plural-suffix/kja	3489 3490	1062	j e + k.j a	
1251	Nubri	We (exclusive)	ɲeɹaŋd̪o	ɲeɹaŋd̪o	ɲ e + ɹ a.ŋ + d̪ o	_we all/rang _we	3488 16 3491	1059	ɲ e + ɹ a.ŋ + d̪ o	
1502	Sherpa	We (exclusive)	ŋiraŋ	ŋiraŋ	ŋ i + r a.ŋ	_we all/rang	3488 16	1059	ŋ i + r a.ŋ	
2012	Yolmo	We (exclusive)	woɹaŋ	woɹaŋ	w o + ɹ a.ŋ	_we all/rang	3492 16	1059	w o + ɹ aŋ	
231	Gyalsumdo	You (plural)	kʰija	kʰija	kʰ i + j a	_you :plural-suffix/ja	3790 2697	1159	kʰ i + - j a	
494	Jirel	You (plural)	kʰjokjon	kʰjokjon	kʰ j o + k j o n	YOU _you	3791 3792	1159	kʰ j o + k j o n	
743	Kagate	You (plural)	kʰjokja	kʰjokja	kʰ j o + k j a	_you YOU	3793 3791	1159	kʰ j o + k j a	
1004	Lowa	You (plural)	kʰekja	kʰekja	kʰ e + k j a	_you YOU	3790 3791	1159	kʰ e + k j a	
1252	Nubri	You (plural)	kʰed̪o	kʰed̪o	kʰ e + d̪ o	YOU _you	3790 3794	1160	kʰ e + d̪ o	
1503	Sherpa	You (plural)	kʰiraŋd̪iba	kʰiraŋd̪iba	kʰ i + r a ŋ + d̪ i + b a	YOU _you _you _you	3790 3795 3794 3796	1160	kʰ i + r a ŋ + d̪ i + b a	
1754	Tsum	You (plural)	kʰeɹaŋkja	kʰeɹaŋkja	kʰ e + ɹ a.ŋ + k.j a	_you _you _:plural-suffix/kja	3790 3795 2718	1159	kʰ e + ɹ a.ŋ + k.j a	
2013	Yolmo	You (plural)	kʰjapəti	kʰjapəti	kʰ j a + p ə + t i	YOU _you _you	3791 3797 3794	1159	kʰ j a + p ə + t i	
232	Gyalsumdo	They	kʰuŋja	kʰuŋja	kʰ u + ŋ j a	THEY _they	2714 2715	799	kʰ u - + ŋ j a	
495	Jirel	They	t̪ʰeba	t̪ʰeba	t̪ʰ e + b a	THEY _:ba-suffix/ba	2716 8	800	t̪ʰ e + b a	
744	Kagate	They	kʰuŋkja	kʰuŋkja	kʰ u ŋ + k j a	THEY _they	2714 2718	799	kʰ u ŋ + k j a	
1005	Lowa	They	kʰoŋkja	kʰoŋkja	kʰ o ŋ + k j a	THEY _they	2714 2718	799	kʰ o ŋ + k j a	
1253	Nubri	They	kʰuŋd̪o	kʰuŋd̪o	kʰ u.ŋ + d̪ o	THEY _they	2714 2716	799	kʰ u.ŋ + d̪ o	
1504	Sherpa	They	t̪ʰibad̪iba	t̪ʰibad̪iba	t̪ʰ i + b a + d̪ i + b a	THEY _they _they _they	2716 2717 2719 2720	800	t̪ʰ i + b a + d̪ i + b a	
1755	Tsum	They	kʰuŋkja	kʰuŋkja	kʰ u.ŋ + k.j a	THEY _:plural-suffix/kja	2714 2718	799	kʰ u.ŋ + k.j a	
2014	Yolmo	They	kʰuŋpʰatsi	kʰuŋpʰatsi	kʰ u ŋ + pʰ a + ts i	THEY _they _they	2714 2717 2716	799	kʰ u ŋ + pʰ a + ts i	
233	Gyalsumdo	Load	kʰuɹpu	kʰuɹpu	kʰ u.ɹ + p u	LOAD _:bu-suffix/pu	1580 1581	463	kʰ u ɹ + p u	
496	Jirel	Load	kʰuɹbo	kʰuɹbo	kʰ u.ɹ + b o	LOAD _load	1580 1581	463	kʰ u ɹ + b o	
745	Kagate	Load	kʰurpu	kʰurpu	kʰ u.r + p u	LOAD _load	1580 1581	463	kʰ u r + p u	
756	Kagate	Load	ɕjuwa	ɕjuwa	ɕ.j u + w a	LOAD _load	1583 1584	466	ɕ j u + w a	
1016	Lowa	Load	kʰu	kʰu	kʰ u	LOAD	1580	463	kʰ u	
1265	Nubri	Load	kʰurpu	kʰurpu	kʰ u.r + p u	LOAD _load	1580 1581	463	kʰ u.r + p u	
1505	Sherpa	Load	kʰurbu	kʰurbu	kʰ u.r + b u	LOAD _load	1580 1581	463	kʰ u r + b u	
1769	Tsum	Load	kʰuɹu	kʰuɹu	kʰ u + ɹ u	LOAD _load	1580 1582	463	kʰ u + ɹ u	
2026	Yolmo	Load	kʰuɹpu	kʰuɹpu	kʰ u.ɹ + p u	LOAD _load	1580 1581	463	kʰ u ɹ + p u	
234	Gyalsumdo	Flour (eaten as food)	tsampa	tsampa	ts a.m + p a	_flour _:ba-suffix/pa	1018 10	303	ts a m + p a	
497	Jirel	Flour (eaten as food)	pʰe	pʰe	pʰ e	FLOUR	1019	303	pʰ e	
746	Kagate	Flour (eaten as food)	tsamba	tsamba	ts a.m + b a	_flour FLOUR	1018 1019	303	ts a n/m + b a	
1007	Lowa	Flour (eaten as food)	tsampa	tsampa	ts a.m + p a	_flour _:pa-suffix/pa	1018 1019	303	ts a m + p a	
1255	Nubri	Flour (eaten as food)	pʰe	pʰe	pʰ e	FLOUR	1019	303	pʰ e	
1506	Sherpa	Flour (eaten as food)	tsamba	tsamba	ts a.m + b a	_flour FLOUR	1018 1019	303	ts a n/m + b a	
1757	Tsum	Flour (eaten as food)	pʰe	pʰe	pʰ e	FLOUR	1019	303	pʰ e	
1758	Tsum	Flour (eaten as food)	tsampa	tsampa	ts a.m + p a	_flour _:pa-suffix/pa	1018 53	303	ts a.m + p a	
2016	Yolmo	Flour (eaten as food)	tsamba	tsamba	ts a.m + b a	_flour FLOUR	1018 1019	303	ts a n/m + b a	
235	Gyalsumdo	Hailstone	seɹa	seɹa	s e + ɹ a	HAILSTONE _hailstone	1197 1198	347	s e - + ɹ - a -	
498	Jirel	Hailstone	seɹe	seɹe	s e + ɹ e	HAILSTONE _hailstone	1197 1198	347	s e - + ɹ - e -	
747	Kagate	Hailstone	serak	serak	s e + r a.k	HAILSTONE _hailstone	1197 1198	347	s e + r a k	
1008	Lowa	Hailstone	seɾa	seɾa	s e + ɾ a	HAILSTONE _hailstone	1197 1198	347	s e + ɾ a	
1256	Nubri	Hailstone	kʰaɕjol	kʰaɕjol	kʰ a + ɕ.j o.l	HAILSTONE _hailstone	1199 1200	349	kʰ a + ɕ.j o.l	
