# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG
1668	Tsum	BAD	nepo	Bad:Mid-Rise	NEW	n e p o	0	0
1932	Yolmo	BAD	tsokpa	Bad:High	NEW	t s o k p a	0	0
35353	Bokar	BAD	ka ru	bad	OLD	k a + r u	3052	3052
35418	Tibetan_Alike	BAD	ŋan bæ	bad	OLD	ŋ a n _ b æ	245	245
44139	Bola	BAD	a³¹kai⁵⁵	bad	OLD	a ³¹ + k a i ⁵⁵	890	890
33741	Lisu	BAD	ma³¹dʑi³³	bad	OLD	m a ³¹ + dʑ i ³³	2716	2716
33833	Bokar	BAD	po moŋ	bad	OLD	p o + m o ŋ	2749	2749
40762	Old_Chinese	BAD	ʔˤak		OLD	ʔˤ a k	3616	3616
41057	Old_Burmese	BAD	chuiwḥ		OLD	ch ui w h	1044	1044
41298	Limbu	BAD	tɛp_phɛːm-ba		OLD	t ɛ p _ pʰ ɛː m + b a	3702	3702
41312	Khaling	BAD	mʌbʌ̄ŋpɛ		OLD	m ʌ b ʌ ŋ p ɛ	3704	3704
41556	Wobzi_Khroskyabs	BAD	mə-tsʰâ		OLD	m ə + tsʰ â/a	3733	3733
41809	Chepang	BAD	hal-	evil or bad (esp. speech, description), unpleasant, call by bad name	OLD	h a l	3793	3793
41810	Chepang	BAD	rew-	ugly, bad, evil (esp. talk), be corrupted, in bad condition, be unlucky, ruined	OLD	r e w	3186	3186
41811	Chepang	BAD	ryəw-	ugly, inauspicious, bad, evil	OLD	r j ə w	3186	3186
42397	Thulung	BAD	medzɵpa		OLD	m e dz ɵ p a	4051	4051
42646	Hakha_Chin	BAD	a ttha lo , a thu a tlolmi	bad (adj.)	OLD	tsʰ ì/i a + tsʰ i a t	1463	1463
10284	Old_Tibetan	BAD	ŋan-		OLD	ŋ a n	245	245
43053	Bunan	BAD	marap	bad	OLD	m a r a p	246	246
10313	Japhug	BAD	ŋɤn		OLD	ŋ ɤ n	245	245
43181	Byangsi	BAD	yaddɛ	bad	OLD	j a d d ɛ	329	329
43400	Rongpo	BAD	khəra:b	bad	OLD	kʰ ə r aː b	246	246
43634	Kulung	BAD	mannǝpa	bad, useless, worthless. (adj.)	OLD	m a n n ə p a	613	613
43860	Bantawa	BAD	ɨma (ɨsa)	to be bad	OLD	ɨ s	745	745
43861	Bantawa	BAD	ɨssawa	bad, evil	OLD	ɨ s s a w a	745	745
44136	Achang_Longchuan	BAD	tɕa⁵⁵	bad	OLD	tɕ a ⁵⁵	889	889
44138	Atsi	BAD	then²¹	bad	OLD	tʰ e n ²¹	486	486
44141	Lashi	BAD	pjɔːʔ³¹	bad	OLD	p j ɔː ʔ ³¹	892	892
44142	Maru	BAD	kɔi³⁵	bad	OLD	k ɔ i ³⁵	890	890
44143	Xiandao	BAD	n³¹cɛ⁵⁵	bad	OLD	n ³¹ + c ɛ ⁵⁵	893	893
44567	Rangoon	BAD	sho⁵⁵		OLD	sʰ o ⁵⁵	1044	1044
44568	Rangoon	BAD	ȵɑ̃⁵³		OLD	nʲ ɑ̃ ∼ ⁵³	1045	1045
45901	Lushai	BAD	t̥ha◦lo	bad	OLD	ʈʰ a + l o	1462	1462
45902	Lushai	BAD	chhia	bad	OLD	tʃʰ i a	1463	1463
46189	Beijing	BAD	xuæi⁵¹	bad	OLD	x u æ i ⁵¹	1623	1623
46190	Beijing	BAD	læi⁵¹	bad	OLD	l æ i ⁵¹	1620	1620
46191	Guangzhou	BAD	søy⁵³	bad	OLD	s ø y ⁵³	10263	10263
46192	Chaozhou	BAD	pʰai⁵³		OLD	pʰ a i ⁵³	1622	1622
46194	Jieyang	BAD	huai³⁵		OLD	h u a i ³⁵	1623	1623
46196	Jieyang	BAD	mɔ³¹		OLD	m ɔ ³¹	1625	1625
46197	Jieyang	BAD	pʰai³¹		OLD	pʰ a i ³¹	1622	1622
46198	Chaozhou	BAD	mɔ⁵³		OLD	m ɔ ⁵³	1625	1625
46193	Longgang	BAD	sɔi³³		OLD	s ɔ i ³³	10263	10263
46195	Xingning	BAD	fai⁵³		OLD	f a i ⁵³	1623	1623
48078	Tangut	BAD	niow		OLD	n i o w	10179	10179
48397	Mikir	BAD	henō		OLD	h e n ō/oː	0	0
27052	Jingpho	BAD	then³¹	bad	OLD	tʰ e n ³¹	486	486
27204	Motuo_Menba	BAD	duk pin	bad	OLD	d u k _ p i n	579	579
27241	Yidu	BAD	e⁵⁵lieŋ⁵⁵	bad	OLD	e ⁵⁵ + l i e ŋ ⁵⁵	606	606
28052	rGyalrong_Maerkang	BAD	mɑ kə snɑ	bad	OLD	m ɑ _ k ə _ s n ɑ	999	999
28407	Tibetan_Lhasa	BAD	ŋɛ̃¹³po⁵⁵	bad	OLD	ŋ ɛ̃ ∼ ¹³ + p o ⁵⁵	245	245
28408	Tibetan_Lhasa	BAD	tu¹³ko⁵⁵	bad	OLD	t u ¹³ + k o ⁵⁵	579	579
28948	Daofu	BAD	qhə mɛ	bad	OLD	qʰ ə + m ɛ	1271	1271
29360	Daofu	BAD	gɛ qhə mɛ	bad	OLD	g ɛ + qʰ ə + m ɛ	1271	1271
29776	Dulong	BAD	mɑʔ⁵⁵	bad	OLD	m ɑ ʔ ⁵⁵	1608	1608
30028	Tibetan_Batang	BAD	du⁵⁵pᴜ⁵³	bad	OLD	d u ⁵⁵ + p u ⁵³	579	579
30029	Tibetan_Batang	BAD	ɕɑu⁵⁵dɛʔ⁵³	bad	OLD	ɕ ɑ u ⁵⁵ + d ɛ ʔ ⁵³	2316	2316
31824	Zhaba_Daofu_County	BAD	ʂtʂu⁵⁵tʂu³³	bad	OLD	ʂ ʈʂ u ⁵⁵ + ʈʂ u ³³	2303	2303
31912	Darang_Taraon	BAD	pɹɑ⁵⁵jim⁵⁵	bad	OLD	p ɹ ɑ ⁵⁵ + j i m ⁵⁵	2327	2327
32606	Tibetan_Xiahe	BAD	a χa ma	bad	OLD	a _ χ a _ m a	2482	2482
32607	Tibetan_Xiahe	BAD	ŋan	bad	OLD	ŋ a n	245	245
#
34951	Bokar	BAMBOO	jaː	bamboo (thick, coarse)	OLD	j aː	3066	3066
35191	Dulong	BAMBOO	ɹɯ³¹mɑŋ⁵⁵	bamboo	OLD	ɹ ɯ ³¹ + m ɑ ŋ ⁵⁵	3011	3011
35809	Japhug	BAMBOO	ɟu	bamboo	OLD	ɟ u	821	821
33290	Lisu	BAMBOO	mɑ̱³³dɑ³³	bamboo	OLD	m ɑ̠ ³³ d ɑ ³³	2631	2631
33357	Bokar	BAMBOO	jɑːlɯ	bamboo (thin, fine)	OLD	j ɑː l ɯ	3066	3066
40504	Limbu	BAMBOO	pha		OLD	pʰ a	501	501
40505	Khaling	BAMBOO	tēr		OLD	t eː r	3557	3557
40763	Old_Chinese	BAMBOO	truk		OLD	t r u k	1711	1711
41116	Old_Burmese	BAMBOO	vāḥ		OLD	v ā/aː h	501	501
41557	Wobzi_Khroskyabs	BAMBOO	ʁjû		OLD	ʁ j û/u	821	821
41812	Chepang	BAMBOO	riŋ	bamboo (sp.) (B)	OLD	r i ŋ	3794	3794
42075	Garo	BAMBOO	wa•-	bamboo (n)	OLD	w a ʔ	501	501
42357	Old_Tibetan	BAMBOO	smʲug		OLD	s m j u g	952	952
42454	Thulung	BAMBOO	lju:		OLD	l j uː	821	821
42647	Hakha_Chin	BAMBOO	rua , mau	bamboo (n.)	OLD	r û/u a	501	501
43235	Byangsi	BAMBOO	yelba:	bamboo	OLD	j e l b aː	367	367
43458	Rongpo	BAMBOO	bãs	bamboo	OLD	b ã s	501	501
43684	Kulung	BAMBOO	baphu	bamboo (n.)	OLD	b a pʰ u	501	501
43856	Khaling	BAMBOO	pɛ̂ːp		OLD	p ɛ̂ː p	501	501
43862	Bantawa	BAMBOO	samba	bamboo (generic term), bamboo plant	OLD	s a m b a	501	501
34619	Yidu	BAMBOO	ɑ³¹bɹɑ³⁵liɑ⁵⁵	bamboo	OLD	ɑ ³¹ + b ɹ ɑ ³⁵ + l i ɑ ⁵⁵	2222	2222
44146	Atsi	BAMBOO	va²¹	bamboo	OLD	v a ²¹	501	501
44147	Bola	BAMBOO	va³¹	bamboo	OLD	v a ³¹	501	501
44149	Lashi	BAMBOO	wo³³	bamboo	OLD	w o ³³	501	501
44150	Maru	BAMBOO	vɔ³⁵	bamboo	OLD	v ɔ ³⁵	501	501
44365	Achang_Longchuan	BAMBOO	o³¹	bamboo	OLD	o ³¹	501	501
44386	Xiandao	BAMBOO	o³¹	bamboo	OLD	o ³¹	501	501
44649	Rangoon	BAMBOO	wɑ⁵⁵		OLD	w ɑ ⁵⁵	501	501
45751	Bahing	BAMBOO	palam	bamboo (n)	OLD	p a l a m	1385	1385
45977	Lushai	BAMBOO	mau	bamboo	OLD	m a u	1510	1510
45978	Lushai	BAMBOO	rua	bamboo	OLD	r u a	501	501
46534	Beijing	BAMBOO	tʂu⁵⁵tsɿ⁰	bamboo	OLD	ʈʂ u ⁵⁵ ts ɿ ⁰	1711	1711
46535	Guangzhou	BAMBOO	tsʊk⁵	bamboo	OLD	ts ʊ k ⁵	1711	1711
46536	Chaozhou	BAMBOO	tɛk²		OLD	t ɛ k ²	1711	1711
46537	Longgang	BAMBOO	tsʊk³		OLD	ts ʊ k ³	1711	1711
46538	Jieyang	BAMBOO	tɛk²		OLD	t ɛ k ²	1711	1711
46539	Xingning	BAMBOO	tʂuʔ²ti²¹		OLD	ʈʂ u ʔ ² t i ²¹	1711	1711
47605	Ukhrul	BAMBOO	kə-ha-tʰiŋ	bamboo	OLD	k ə + h a + tʰ i ŋ	2059	2059
47806	Hayu	BAMBOO	pholo	bamboo (n)	OLD	pʰ o l o	1385	1385
47807	Hayu	BAMBOO	cayi	bamboo (n)	OLD	c a j i	2184	2184
48050	Tangut	BAMBOO	lhju.		OLD	l̥ j u./u	821	821
48368	Mikir	BAMBOO	chèk		OLD	ch è/e k	10525	10525
48575	Rabha	BAMBOO	bá	bamboo	OLD	b á/a	501	501
26623	Jingpho	BAMBOO	kă⁵⁵|wa⁵⁵	bamboo	OLD	k ă ⁵⁵ + w a ⁵⁵	501	501
26736	Motuo_Menba	BAMBOO	so	bamboo	OLD	s o	292	292
27613	rGyalrong_Maerkang	BAMBOO	ɟjo	bamboo	OLD	ɟ j o	821	821
27926	Tibetan_Lhasa	BAMBOO	ȵuŋ⁵⁵mə⁵⁵	bamboo	OLD	ȵ u ŋ ⁵⁵ + m ə ⁵⁵	952	952
28839	Daofu	BAMBOO	ʁɮə	bamboo	OLD	ʁ ɮ ə	821	821
29552	Tibetan_Batang	BAMBOO	ȵu⁵⁵ma⁵³	bamboo	OLD	ȵ u ⁵⁵ + m a ⁵³	952	952
31090	Tibetan_Alike	BAMBOO	rȵ̥uk mæ	bamboo	OLD	r ȵ̥ u k _ m æ	952	952
31412	Zhaba_Daofu_County	BAMBOO	mɛ⁵⁵	bamboo	OLD	m ɛ ⁵⁵	3481	3481
31521	Darang_Taraon	BAMBOO	tɑ³¹liɑ⁵³	bamboo	OLD	t ɑ ³¹ + l i ɑ ⁵³	2222	2222
32169	Tibetan_Xiahe	BAMBOO	hȵɯx ma	bamboo	OLD	h ȵ ɯ x _ m a	952	952
#
76	Gyalsumdo	BANANA	keɹa	Banana:Mid	NEW	k e ɹ a	0	0
338	Jirel	BANANA	ɹeŋaɕiŋ	Banana:	NEW	ɹ e ŋ a ɕ i ŋ	0	0
597	Kagate	BANANA	alamu	Banana:	NEW	a l a m u	0	0
853	Lowa	BANANA	keɾa	Banana:High	NEW	k e ɾ a	0	0
1108	Nubri	BANANA	kela	Banana:Mid	NEW	k e l a	0	0
1361	Sherpa	BANANA	kera	Banana:	NEW	k e r a	0	0
1605	Tsum	BANANA	keɾa	Banana:	NEW	k e ɾ a	0	0
1869	Yolmo	BANANA	keɾa	Banana:	NEW	k e ɾ a	0	0
#
78	Gyalsumdo	BARLEY	tsəu	Barley:High	NEW	t s əu	0	0
340	Jirel	BARLEY	ndzəu	Barley:Mid	NEW	n d z əu	0	0
599	Kagate	BARLEY	wa	Barley:High	NEW	w a	0	0
855	Lowa	BARLEY	ne	Barley:(Low-)Rise	NEW	n e	0	0
1110	Nubri	BARLEY	n̪e:	Barley:(Low-)Rise	NEW	n̪ e:	0	0
1363	Sherpa	BARLEY	dzəu	Barley:	NEW	d z əu	0	0
1607	Tsum	BARLEY	tsau	Barley:	NEW	t s au	0	0
1871	Yolmo	BARLEY	dzəu	Barley:	NEW	d z əu	0	0
34933	rGyalrong_Maerkang	BARLEY	wə rjɐk	barley	OLD	w ə _ r j ɐ k	4037	4037
35810	Japhug	BARLEY	tɤɕi	barley	OLD	t ɤ ɕ i	3250	3250
40508	Limbu	BARLEY	hɔksi		OLD	h ɔ k s i	3254	3254
41520	Khaling	BARLEY	rʌbusi		OLD	r ʌ b u s i	4916	4916
41558	Wobzi_Khroskyabs	BARLEY	ɕə̂		OLD	ɕ ə̂	3250	3250
42359	Old_Tibetan	BARLEY	nas		OLD	n a s	3247	3247
42455	Thulung	BARLEY	ja:tsham		OLD	j aː tsʰ a m	6026	6026
42966	Bunan	BARLEY	dzat	barley	OLD	dz a t	6186	6186
43685	Kulung	BARLEY	chɔN	barley, Hordeum vulgare (n.)	OLD	tʃʰ ɔ ŋ	29	29
45011	Bola	BARLEY	mɛ³¹ja⁵¹	barley	OLD	m ɛ ³¹ + j a ⁵¹	8478	8478
45021	Atsi	BARLEY	mə⁵⁵ja²¹sat⁵⁵	barley	OLD	m ə ⁵⁵ + j a ²¹ + s a t ⁵⁵	8484	8484
45151	Rangoon	BARLEY	bɑ²²li²²	barley	OLD	b ɑ ²² + l i ²²	8544	8544
48186	Tangut	BARLEY	ɕjij		OLD	ɕ j i j	0	0
34634	Yidu	BARLEY	ɑ⁵⁵ku⁵⁵	barley	OLD	ɑ ⁵⁵ + k u ⁵⁵	3248	3248
26631	Jingpho	BARLEY	thaŋ³¹mam³³	barley	OLD	tʰ a ŋ ³¹ + m a m ³³	3249	3249
27936	Tibetan_Lhasa	BARLEY	soː⁵⁵	barley	OLD	s oː ⁵⁵	6025	6025
27937	Tibetan_Lhasa	BARLEY	so⁵⁵wa⁵⁵	barley	OLD	s o ⁵⁵ + w a ⁵⁵	6025	6025
29284	Dulong	BARLEY	ɑ⁵⁵dʑuŋ⁵⁵	barley	OLD	ɑ ⁵⁵ + dʑ u ŋ ⁵⁵	3251	3251
29569	Tibetan_Batang	BARLEY	shɑ⁵⁵	barley	OLD	sʰ ɑ ⁵⁵	6025	6025
31533	Darang_Taraon	BARLEY	xɑ³¹kuɑm⁵⁵	barley	OLD	x ɑ ³¹ + k u ɑ m ⁵⁵	3248	3248
32253	Lisu	BARLEY	zu³³	barley	OLD	z u ³³	0	0
32642	Bokar	BARLEY	tɕa tɕo	barley	OLD	tɕ a _ tɕ o	3252	3252
#
35101	Yidu	BE ALIVE	sɯŋ⁵⁵	living (adj.)	OLD	s ɯ ŋ ⁵⁵	1875	1875
33769	Lisu	BE ALIVE	sɛ⁵⁵	living (adj.)	OLD	s ɛ ⁵⁵	2727	2727
33862	Bokar	BE ALIVE	tur nə	living (adj.)	OLD	t u r + n ə	2758	2758
33913	Tibetan_Batang	BE ALIVE	sø̃⁵⁵mbᴜ⁵³	living (adj.)	OLD	s ø̃ ∼ ⁵⁵ + m b u ⁵³	280	280
40317	Khaling	BE ALIVE	ʔusôm gɵpɛ		OLD	s o m	10264	10264
40321	Limbu	BE ALIVE	hiŋ		OLD	h i ŋ	2550	2550
40765	Old_Chinese	BE ALIVE	sreŋ		OLD	s r e ŋ	1875	1875
41220	Old_Burmese	BE ALIVE	hiyʔ		OLD	h i j ʔ	3691	3691
41559	Wobzi_Khroskyabs	BE ALIVE	çsû		OLD	ç s û/u	280	280
41813	Chepang	BE ALIVE	selʔ	well, alive	OLD	s e l ʔ	1429	1429
42076	Garo	BE ALIVE	tang-a	alive; live (vi)	OLD	t a ng + a	10407	10407
42565	Thulung	BE ALIVE	nʉmu		OLD	n ʉ	3732	3732
42649	Hakha_Chin	BE ALIVE	a nung , a nungin	alive (adj.)	OLD	n û/u ŋ + n ǔ/u n	1560	1560
10390	Old_Tibetan	BE ALIVE	gson.po		OLD	g s o n + p o	280	280
10419	Japhug	BE ALIVE	sɯsu		OLD	s ɯ s u	280	280
43339	Byangsi	BE ALIVE	t5aŋde	alive	OLD	t̺ a ŋ d e	10407	10407
43567	Rongpo	BE ALIVE	huŋ-, hunc-, hun-, hum-	sit, live, be	OLD	h u ŋ	565	565
43790	Kulung	BE ALIVE	leima	live, survive (vi-4 [1: let- 2: lei- 3: len-])	OLD	l e i m a	704	704
43863	Bantawa	BE ALIVE	hɨŋma	to live, be safe	OLD	h ɨ ŋ	2550	2550
44976	Maru	BE ALIVE	tɔi³¹kau³⁵	living (adj.)	OLD	t ɔ i ³¹ + k a u ³⁵	1212	1212
45015	Rangoon	BE ALIVE	ɑ⁵³ɕĩ²²	living (adj.)	OLD	ɑ ⁵³ + ɕ ĩ ∼ ²²	3454	3454
45078	Atsi	BE ALIVE	tui⁵¹e⁵⁵	living (adj.)	OLD	t u i ⁵¹ e ⁵⁵	1212	1212
45197	Lashi	BE ALIVE	tə³¹ʦə⁵⁵	living (adj.)	OLD	t ə ³¹ + ts ə ⁵⁵	1212	1212
45315	Bola	BE ALIVE	a³¹tui⁵⁵	living (adj.)	OLD	a ³¹ + t u i ⁵⁵	1212	1212
45846	Bahing	BE ALIVE	seli	alive (with pronoun prefix) (adj)	OLD	s e l i	1429	1429
46095	Lushai	BE ALIVE	nung	live (to be alive)	OLD	n u ŋ	1560	1560
47180	Beijing	BE ALIVE	xuɔ³⁵	live	OLD	x u ɔ ³⁵	1873	1873
47181	Guangzhou	BE ALIVE	saŋ⁵³	live	OLD	s a ŋ ⁵³	1875	1875
47182	Chaozhou	BE ALIVE	uaʔ⁵		OLD	u a ʔ ⁵	1873	1873
47183	Longgang	BE ALIVE	saŋ³³ɛ⁵⁴		OLD	s a ŋ ³³ ɛ ⁵⁴	1875	1875
47184	Jieyang	BE ALIVE	uaʔ⁵		OLD	u a ʔ ⁵	1873	1873
47185	Xingning	BE ALIVE	saŋ⁴⁵₃₅ke⁵³		OLD	s a ŋ ⁴⁵/³⁵ k e ⁵³	1875	1875
47695	Ukhrul	BE ALIVE	kʰə-riŋ	alive (be v.)	OLD	kʰ ə + r i ŋ	3403	3403
47907	Hayu	BE ALIVE	dzol	live (vi)	OLD	d z o l	2436	2436
48086	Tangut	BE ALIVE	sjwu.		OLD	s j w u./u	280	280
48410	Mikir	BE ALIVE	rèng		OLD	r è/e ng	3403	3403
48658	Rabha	BE ALIVE	kʰeŋ	living (adj.)	OLD	kʰ e ŋ	10408	10408
27329	Jingpho	BE ALIVE	khʒuŋ³³	living (adj.)	OLD	kʰ ʒ u ŋ ³³	3329	3329
28072	rGyalrong_Maerkang	BE ALIVE	kə sə so	living (adj.)	OLD	k ə _ s ə _ s o	280	280
28437	Tibetan_Lhasa	BE ALIVE	sø̃⁵⁵pa⁵⁵	living (adj.)	OLD	s ø̃ ∼ ⁵⁵ + p a ⁵⁵	280	280
43103	Bunan	BE ALIVE	sonpo	alive	OLD	s o n p o	280	280
34803	Tibetan_Alike	BE ALIVE	ɣsom bo	living (adj.)	OLD	ɣ s o m _ b o	280	280
29800	Dulong	BE ALIVE	ɑ³¹ŋɑt⁵⁵	living (adj.)	OLD	ɑ ³¹ + ŋ ɑ t ⁵⁵	2794	2794
30223	Daofu	BE ALIVE	xsə xsə	living (adj.)	OLD	x s ə + x s ə	280	280
31548	Tibetan_Xiahe	BE ALIVE	so mbo	living (adj.)	OLD	s o _ m b o	280	280
31854	Zhaba_Daofu_County	BE ALIVE	sy⁵⁵sy⁵⁵	living (adj.)	OLD	s y ⁵⁵ + s y ⁵⁵	280	280
31936	Darang_Taraon	BE ALIVE	ɑ³¹sɯŋ⁵⁵	living (adj.)	OLD	ɑ ³¹ + s ɯ ŋ ⁵⁵	1875	1875
32339	Motuo_Menba	BE ALIVE	son po	living (adj.)	OLD	s o n _ p o	280	280
#
202	Gyalsumdo	BE HUNGRY	t̪oɡɛ	To be hungry:High	NEW	t̪ o ɡ ɛ	0	0
462	Jirel	BE HUNGRY	t̪oaba	To be hungry:High	NEW	t̪ oa b a	0	0
463	Jirel	BE HUNGRY	t̪oabalabat̪e	To be hungry:High	NEW	t̪ oa b a l a b a t̪ e	0	0
718	Kagate	BE HUNGRY	d̪opat̪odze	To be hungry:	NEW	d̪ o p a t̪ o d z e	0	0
979	Lowa	BE HUNGRY	nd̪okje	To be hungry:	NEW	n d̪ o k j e	0	0
1226	Nubri	BE HUNGRY	topat̪ɔ	To be hungry:	NEW	t o p a t̪ ɔ	0	0
1478	Sherpa	BE HUNGRY	hləwalaŋgu	To be hungry:	NEW	h l ə w a l a ŋ g u	0	0
1722	Tsum	BE HUNGRY	t̪oso	To be hungry:High-Fall	NEW	t̪ o s o	0	0
1987	Yolmo	BE HUNGRY	tepat̪od̪e	To be hungry:Low-Rise	NEW	t e p a t̪ o d̪ e	0	0
#
34998	Tibetan_Lhasa	BE LATE	tɕhi⁵⁵pu⁵⁵	late	OLD	tɕʰ i ⁵⁵ + p u ⁵⁵	2277	2277
35069	Yidu	BE LATE	e⁵⁵mi⁵⁵tiɑ³⁵	late	OLD	e ⁵⁵ + m i ⁵⁵ + t i ɑ ³⁵	2324	2324
35796	Japhug	BE LATE	dal	late	OLD	d a l	167	167
32893	rGyalrong_Maerkang	BE LATE	kə mə ŋku	late	OLD	k ə _ m ə _ ŋ k u	2538	2538
40533	Khaling	BE LATE	tsʰʉpɛ		OLD	tsʰ ʉ p ɛ	627	627
33713	Lisu	BE LATE	lɯ³³	late	OLD	l ɯ ³³	1132	1132
40532	Limbu	BE LATE	sus		OLD	s u s	627	627
40894	Old_Chinese	BE LATE	morʔ		OLD	m o r ʔ	1658	1658
41084	Old_Burmese	BE LATE	no₂k◦kya		OLD	n o₂/o k + k j a	1178	1178
41306	Japhug	BE LATE	maqʰu		OLD	m a qʰ u	2538	2538
41660	Wobzi_Khroskyabs	BE LATE	vlé		OLD	v l é/e	1132	1132
41924	Chepang	BE LATE	bhek-	late	OLD	bʱ e k	3843	3843
42176	Garo	BE LATE	ha-rim-a	delayed; late (vi)	OLD	h a r i m + a	29746	29746
42424	Thulung	BE LATE	hapa duŋmaka benmu		OLD	h a p a + d u ŋ m a k a	4055	4055
42755	Hakha_Chin	BE LATE	1. a hnu, a tlai;	late (adj.)	OLD	t l àa/a y/i + t l ǎa/a y/i	29747	29747
42916	Old_Tibetan	BE LATE	ɴgor		OLD	ɴ g o r	136	136
42959	Bunan	BE LATE	daltok	slow, late	OLD	d a l t o k	167	167
43204	Byangsi	BE LATE	yilthɛ	late	OLD	j i l tʰ ɛ	348	348
43654	Kulung	BE LATE	chuma	be late (vi-3 [1: chus- 2: chu-])	OLD	tʃʰ u m a	627	627
43961	Bantawa	BE LATE	paŋma (paŋsa)	be late	OLD	p a ŋ m a	803	803
44898	Achang_Longchuan	BE LATE	l̥ɔ³¹	late	OLD	l̥ ɔ ³¹	1132	1132
44948	Maru	BE LATE	kjam³¹	late	OLD	k j a m ³¹	1160	1160
44958	Atsi	BE LATE	tʰaŋ⁵¹kjo⁵⁵	late	OLD	tʰ a ŋ ⁵¹ + k j o ⁵⁵	1168	1168
44980	Rangoon	BE LATE	nɑuʔ⁴ʨɑ⁵³	late	OLD	n ɑ u ʔ ⁴ + tɕ ɑ ⁵³	1178	1178
45175	Lashi	BE LATE	nɛː⁵⁵	late	OLD	n ɛː ⁵⁵	1238	1238
45228	Xiandao	BE LATE	kɯm⁵⁵	late	OLD	k ɯ m ⁵⁵	1160	1160
45377	Bola	BE LATE	tʰɔ̃⁵⁵kja³⁵	late	OLD	tʰ ɔ̃ ∼ ⁵⁵ + k j a ³⁵	1168	1168
45732	Bahing	BE LATE	anama	later (in the day) (adv)	OLD	a n a m a	1375	1375
45937	Lushai	BE LATE	har	late	OLD	h a r	3589	3589
45938	Lushai	BE LATE	tlai	late	OLD	t l a i	29747	29747
46347	Beijing	BE LATE	ʋan²¹⁴	late	OLD	ʋ a n ²¹⁴	1658	1658
46348	Guangzhou	BE LATE	an³³	late	OLD	a n ³³	2202	2202
46349	Guangzhou	BE LATE	tsʰi²¹	late	OLD	tsʰ i ²¹	1660	1660
46350	Chaozhou	BE LATE	tsʰi⁵⁵		OLD	tsʰ i ⁵⁵	1660	1660
46351	Longgang	BE LATE	tsʰi²¹		OLD	tsʰ i ²¹	1660	1660
46352	Jieyang	BE LATE	tsʰi⁵⁵		OLD	tsʰ i ⁵⁵	1660	1660
46353	Xingning	BE LATE	tʂʰʅ²⁴		OLD	ʈʂʰ ʅ ²⁴	1660	1660
47785	Hayu	BE LATE	umum-he	later, in a minute (adv)	OLD	u m u m + h e	2168	2168
48390	Mikir	BE LATE	dér		OLD	d é/e r	10506	10506
48620	Rabha	BE LATE	bón	late, lengthy	OLD	b ó/o n	10507	10507
25582	Bokar	BE LATE	pi mu	late	OLD	p i + m u	3418	3418
27040	Jingpho	BE LATE	phaŋ³³khʒat³¹	late	OLD	pʰ a ŋ ³³ + kʰ ʒ a t ³¹	478	478
27187	Motuo_Menba	BE LATE	phit pe	late	OLD	pʰ i t _ p e	567	567
34760	Tibetan_Alike	BE LATE	ngor	late	OLD	n g o r	136	136
29749	Dulong	BE LATE	ɑ³¹tɯi⁵³	late	OLD	ɑ ³¹ + t ɯ i ⁵³	1587	1587
29999	Tibetan_Batang	BE LATE	ɕhɪ⁵³	late	OLD	ɕʰ ɪ ⁵³	2277	2277
31590	Daofu	BE LATE	skhrə skhrə	late	OLD	s kʰ r ə + s kʰ r ə	1365	1365
31794	Zhaba_Daofu_County	BE LATE	a³³tsha⁵⁵	late	OLD	a ³³ + tsʰ a ⁵⁵	2296	2296
31889	Darang_Taraon	BE LATE	ɑ³¹miu³⁵ɕɑ⁵³	late	OLD	ɑ ³¹ + m i u ³⁵ + ɕ ɑ ⁵³	2324	2324
32588	Tibetan_Xiahe	BE LATE	ngor	late	OLD	n g o r	136	136
#
33689	Lisu	BE MANY	miɑ³¹	many / much	OLD	m i ɑ ³¹	1027	1027
33781	Bokar	BE MANY	a ɯ	many / much	OLD	a + ɯ	2733	2733
40908	Old_Chinese	BE MANY	tlˤaj		OLD	t lˤ a j	1669	1669
41087	Old_Burmese	BE MANY	myāḥ		OLD	m j ā/aː h	1027	1027
34194	Darang_Taraon	BE MANY	dɯ³⁵	many / much	OLD	d ɯ ³⁵	3546	3546
41674	Wobzi_Khroskyabs	BE MANY	vɟæχtsə̂		OLD	v ɟ æ χ ts ə̂	3758	3758
41941	Chepang	BE MANY	ʔa.nə	much, many, very	OLD	ʔ a + n ə	3850	3850
42191	Garo	BE MANY	bang•-a	many; much (vi)	OLD	b a ŋ ʔ + a	3969	3969
42326	Japhug	BE MANY	dɤn		OLD	d ɤ n	4044	4044
42428	Thulung	BE MANY	hapa		OLD	h a p a	4058	4058
42770	Hakha_Chin	BE MANY	tampi	many (adj.)	OLD	t à/a m + t ǎ/a m +	3	3
43167	Bunan	BE MANY	noj	many (countable and uncountable objects)	OLD	n o j	322	322
43208	Byangsi	BE MANY	matmı̀	many	OLD	m a t m ì/i	351	351
43433	Rongpo	BE MANY	te	many	OLD	t e	1767	1767
43976	Bantawa	BE MANY	cɨlok	many, more	OLD	ts ɨ l o k	2694	2694
44518	Rangoon	BE MANY	mjɑ⁵⁵		OLD	m j ɑ ⁵⁵	1027	1027
45282	Achang_Longchuan	BE MANY	ȵɔ³¹	many / much adj	OLD	nʲ ɔ ³¹	1027	1027
