4.K.C	-10.00	-10.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	6.00	0.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	-10.00	0.00	0.00	-10.00
4.K.c	-10.00	-10.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	6.00	0.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	0.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	0.00	-10.00	0.00	0.00	-10.00
4.L.C	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	-10.00	0.00	0.00	-10.00
4.L.c	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	-10.00	0.00	0.00	-10.00
4.M.C	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00
4.M.c	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	1.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00
4.N.C	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00
4.N.c	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	1.00	1.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00
4.P.C	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	-10.00	2.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00
4.P.c	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	-10.00	2.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	-10.00	2.00	0.00	-10.00
4.R.C	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	-10.00	0.00	0.00	-10.00
4.R.c	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	0.00	0.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	4.00	4.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	0.00	0.00	-10.00	0.00	0.00	-10.00
4.S.C	-10.00	-10.00	6.00	-10.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	2.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	6.00	-10.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	2.00	2.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	6.00	-10.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	2.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	6.00	-10.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	2.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	6.00	6.00	6.00	-10.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	2.00	2.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	6.00	6.00	-10.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	2.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	6.00	6.00	-10.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	10.00	2.00	2.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	6.00	-10.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	10.00	2.00	-10.00	0.00	0.00	-10.00
4.T.C	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	10.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	10.00	10.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	10.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	10.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	10.00	10.00	-10.00	0.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	10.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	10.00	10.00	-10.00	0.00	0.00	-10.00	-10.00	-10.00	0.00	-10.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	10.00	-10.00	0.00	0.00	-10.00
4.U.V	4.00	4.00	-10.00	3.00	-6.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	5.00	-6.00	0.00	4.00	4.00	4.00	-10.00	3.00	-6.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	5.00	-6.00	0.00	4.00	4.00	4.00	-10.00	3.00	-6.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	5.00	-6.00	0.00	4.00	4.00	4.00	-10.00	3.00	-6.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	5.00	-6.00	0.00	4.00	4.00	4.00	-10.00	-10.00	-10.00	3.00	-6.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	5.00	-6.00	-6.00	0.00	4.00	4.00	4.00	-10.00	-10.00	3.00	-6.00	-6.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	5.00	-6.00	0.00	4.00	4.00	4.00	-10.00	-10.00	3.00	-6.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	5.00	-6.00	0.00	4.00	4.00	4.00	-10.00	3.00	-6.00	-6.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	-10.00	5.00	-6.00	0.00	4.00
4.W.C	-6.00	-6.00	0.00	-6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	-6.00	10.00	0.00	-5.00	-6.00	-6.00	0.00	-6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	-6.00	10.00	0.00	-5.00	-6.00	-6.00	0.00	-6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	-6.00	10.00	0.00	-5.00	-6.00	-6.00	0.00	-6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	-6.00	10.00	0.00	-5.00	-6.00	-6.00	0.00	0.00	0.00	-6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	-6.00	10.00	10.00	0.00	-5.00	-6.00	-6.00	0.00	0.00	-6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	-6.00	10.00	0.00	-5.00	-6.00	-6.00	0.00	0.00	-6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	0.00	0.00	-6.00	10.00	0.00	-5.00	-6.00	-6.00	0.00	-6.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2.00	2.00	0.00	0.00	0.00	0.00	-6.00	10.00	0.00	-5.00
